candidate_id	registry_id	page_id	raw_term_short	evidence_locator	candidate_type	normalized_key	relation_to_existing_octoport_evidence	status	m6_validation_required	reason
M4B2C00310	REG054	M4B2P00310	Что такое SEO-оптимизация на Wildberries	https://wbstat.pro/blog/chto-takoye-seo-optimizatsiya-na-wildberries/ :: title/H1/headings/public body captured 2026-09-22T04:17:42+00:00	PUBLIC_PAGE_TOPIC	что такое seo оптимизация на wildberries	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00311	REG054	M4B2P00311	Что выгодно продавать на Wildberries: как выбрать товар с нормальной маржей	https://wbstat.pro/blog/chto-vygodno-prodavat-na-wildberries/ :: title/H1/headings/public body captured 2026-09-22T04:18:58+00:00	PUBLIC_PAGE_TOPIC	что выгодно продавать на wildberries как выбрать товар с нормальной маржей	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00312	REG054	M4B2P00312	Что ждёт продавцов на Wildberries: как адаптироваться к новым правилам	https://wbstat.pro/blog/chto-zhdyot-prodavczov-na-wildberries-kak-adaptirovatsya-k-novym-pravilam/ :: title/H1/headings/public body captured 2026-09-22T04:18:01+00:00	PUBLIC_PAGE_TOPIC	что ждёт продавцов на wildberries как адаптироваться к новым правилам	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00313	REG054	M4B2P00313	Матрица компетенций и мотивации в бизнесе на Wildberries: ключевые стратегии	https://wbstat.pro/blog/delegirovaniye-i-konflikt-sobstvennika-i-direktora-mdash-klyuchi-k-uspekhu-na-wildberries/ :: title/H1/headings/public body captured 2026-09-22T04:17:16+00:00	PUBLIC_PAGE_TOPIC	матрица компетенций и мотивации в бизнесе на wildberries ключевые стратегии	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00314	REG054	M4B2P00314	Делегирование процессов и полномочий на Wildberries: взгляд директора	https://wbstat.pro/blog/delegirovaniye-protsessov-i-polnomochiy/ :: title/H1/headings/public body captured 2026-09-22T04:17:25+00:00	PUBLIC_PAGE_TOPIC	делегирование процессов и полномочий на wildberries взгляд директора	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00315	REG054	M4B2P00315	Директор и команда на Wildberries: ключ к успеху бизнеса	https://wbstat.pro/blog/direktor-komanda-uspekh-biznesa/ :: title/H1/headings/public body captured 2026-09-22T04:17:24+00:00	PUBLIC_PAGE_TOPIC	директор и команда на wildberries ключ к успеху бизнеса	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00316	REG054	M4B2P00316	Директор в бизнесе на Wildberries: ключевые роли и навыки	https://wbstat.pro/blog/direktor-kto-on/ :: title/H1/headings/public body captured 2026-09-22T04:17:24+00:00	PUBLIC_PAGE_TOPIC	директор в бизнесе на wildberries ключевые роли и навыки	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00317	REG054	M4B2P00317	Ввод в должность директора на Wildberries: ключевые шаги к успеху	https://wbstat.pro/blog/direktor-vvod-v-dolzhnost/ :: title/H1/headings/public body captured 2026-09-22T04:17:24+00:00	PUBLIC_PAGE_TOPIC	ввод в должность директора на wildberries ключевые шаги к успеху	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00318	REG054	M4B2P00318	Документы для старта на Wildberries: что проверить до закупки и первой поставки	https://wbstat.pro/blog/dokumenty-dlya-starta-na-wildberries/ :: title/H1/headings/public body captured 2026-09-22T04:18:56+00:00	PUBLIC_PAGE_TOPIC	документы для старта на wildberries что проверить до закупки и первой поставки	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	NEW_CANDIDATE	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00319	REG054	M4B2P00319	Документы для Wildberries: что нужно селлеру для старта и безопасной работы на маркетплейсе	https://wbstat.pro/blog/dokumenty-dlya-wildberries/ :: title/H1/headings/public body captured 2026-09-22T04:18:33+00:00	PUBLIC_PAGE_TOPIC	документы для wildberries что нужно селлеру для старта и безопасной работы на маркетплейсе	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00320	REG054	M4B2P00320	Документы для защиты на Wildberries: что доказывает УПД, сертификат, патент и права на контент	https://wbstat.pro/blog/dokumenty-dlya-zashchity-svoey-pozicii-na-wildberries/ :: title/H1/headings/public body captured 2026-09-22T04:18:21+00:00	PUBLIC_PAGE_TOPIC	документы для защиты на wildberries что доказывает упд сертификат патент и права на контент	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00321	REG054	M4B2P00321	УПД и документы на Wildberries: выкуп, передача и связь с ЭДО	https://wbstat.pro/blog/dokumenty-i-upd-na-wildberries/ :: title/H1/headings/public body captured 2026-09-22T04:16:56+00:00	PUBLIC_PAGE_TOPIC	упд и документы на wildberries выкуп передача и связь с эдо	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00322	REG054	M4B2P00322	ЭДО и УПД на Wildberries: как селлеру разобраться в документах	https://wbstat.pro/blog/edo-i-upd-na-wildberries/ :: title/H1/headings/public body captured 2026-09-22T04:18:45+00:00	PUBLIC_PAGE_TOPIC	эдо и упд на wildberries как селлеру разобраться в документах	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00323	REG054	M4B2P00323	Эффективные решения и системный подход в бизнесе на Wildberries: ключевые стратегии	https://wbstat.pro/blog/effektivnyye-resheniya-i-sistemniy-podkhod-neotdelimy-drug-ot-druga/ :: title/H1/headings/public body captured 2026-09-22T04:17:16+00:00	PUBLIC_PAGE_TOPIC	эффективные решения и системный подход в бизнесе на wildberries ключевые стратегии	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00324	REG054	M4B2P00324	Эти ошибки допускают 90% новичков, когда выходят с одеждой на WildBerries	https://wbstat.pro/blog/eti-oshibki-dopyskaut-90-novichkov-kogda-vihodyat-s-odejdoi-na-wildberries/ :: title/H1/headings/public body captured 2026-09-22T04:16:39+00:00	PUBLIC_PAGE_TOPIC	эти ошибки допускают 90 новичков когда выходят с одеждой на wildberries	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00325	REG054	M4B2P00325	Как успешно развить ваш товар на WildBerries: анализ, выбор и продажи	https://wbstat.pro/blog/evolyutsiya-vashego-tovara-na-wildberries/ :: title/H1/headings/public body captured 2026-09-22T04:17:34+00:00	PUBLIC_PAGE_TOPIC	как успешно развить ваш товар на wildberries анализ выбор и продажи	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00326	REG054	M4B2P00326	FAQ по ЭДО и УПД на Wildberries: как отправить, найти и проверить УПД	https://wbstat.pro/blog/faq-edo-i-upd-wildberries/ :: title/H1/headings/public body captured 2026-09-22T04:18:46+00:00	PUBLIC_PAGE_TOPIC	faq по эдо и упд на wildberries как отправить найти и проверить упд	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00327	REG054	M4B2P00327	Заблокировали карточку, кабинет или доступ на Wildberries: быстрые ответы продавцу	https://wbstat.pro/blog/faq-i-chastye-problemy-po-blokirovkam-i-ogranicheniyam-na-wildberries/ :: title/H1/headings/public body captured 2026-09-22T04:18:20+00:00	PUBLIC_PAGE_TOPIC	заблокировали карточку кабинет или доступ на wildberries быстрые ответы продавцу	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	NEW_CANDIDATE	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00328	REG054	M4B2P00328	Поддержка Wildberries для продавцов: FAQ по обращениям, статусам и эскалации	https://wbstat.pro/blog/faq-i-chastye-problemy-po-podderzhke-i-eskalacii-na-wildberries/ :: title/H1/headings/public body captured 2026-09-22T04:18:21+00:00	PUBLIC_PAGE_TOPIC	поддержка wildberries для продавцов faq по обращениям статусам и эскалации	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
