occurrence_id	authority_query_id	query_text	query_family	rank	rank_bucket	raw_url	normalized_url	host	registrable_domain	title	snippet_or_description	target_relevance	page_type	content_format	market_surface	entity_collision	classification_basis	classification_confidence	source_export_path	source_analysis_path	source_revision_or_hash	authority_status	notes
R03-07	R03	chatgpt для wildberries	F2	7	TOP10_REST	https://legasoft.ru/about/blog/marketpleysy/avtomatizatsiya-planirovaniya-postavok-s-pomoshchyu-iskusstvennogo-intellekta/	https://legasoft.ru/about/blog/marketpleysy/avtomatizatsiya-planirovaniya-postavok-s-pomoshchyu-iskusstvennogo-intellekta	legasoft.ru	legasoft.ru	Автоматизация планирования поставок на WB с помощью...	ChatGPT с инструментом Data Analysis. Запрос к нейросети. Пример запроса в чат с нейросетью может выглядеть так: «Привет, я продавец на маркетплейсе Wildberries, помоги мне пожалуйста проанализировать данные из моего отчета по продажам и спланировать поставку по регионам с учетом спроса и текущих остатков на складах Wildberries.	PARTIAL_OR_ADJACENT	ADVERTISING_TOOL_OR_SERVICE_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	NONE	Observed title/snippet and URL classified against R03/F2; no page browsing.	MEDIUM	docs/seo/serp/raw/R03_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R03_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=cd8706d0bf7da69f30df09286a7352f64e2230b3e30057a864d0b9d031cb92c4	ACCEPTED_R3	
R03-08	R03	chatgpt для wildberries	F2	8	TOP10_REST	https://jafo.ru/	https://jafo.ru/	jafo.ru	jafo.ru	JAFO — ИИ-ассистент для Wildberries и Ozon	ИИ-агент для Wildberries и Ozon: каталог, цены, реклама и аналитика в одном диалоге. 220+ AI-инструментов для селлеров. … Свежее в блоге. Как подключить Claude или ChatGPT к Wildberries и Ozon и управлять магазином прямо в чате. СвежееВаш ИИ-ассистент может сам смотреть заказы, остатки, отзывы и менять цены на Wildberries и Ozon.	TARGET_RELEVANT	AI_AGENT_OR_ASSISTANT_PRODUCT_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	NONE	Observed title/snippet and URL classified against R03/F2; no page browsing.	HIGH	docs/seo/serp/raw/R03_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R03_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=cd8706d0bf7da69f30df09286a7352f64e2230b3e30057a864d0b9d031cb92c4	ACCEPTED_R3	
R03-09	R03	chatgpt для wildberries	F2	9	TOP10_REST	https://www.youtube.com/watch?v=BcoCxYGabWk	https://www.youtube.com/watch?v=BcoCxYGabWk	www.youtube.com	youtube.com	Как я автоматизировал Wildberries и Ozon с помощью ChatGPT...		PARTIAL_OR_ADJACENT	EDITORIAL_GUIDE_OR_ARTICLE	VIDEO	EDITORIAL_OR_PUBLISHER	NONE	Observed title/snippet and URL classified against R03/F2; no page browsing.	MEDIUM	docs/seo/serp/raw/R03_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R03_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=cd8706d0bf7da69f30df09286a7352f64e2230b3e30057a864d0b9d031cb92c4	ACCEPTED_R3	
R03-10	R03	chatgpt для wildberries	F2	10	TOP10_REST	https://seo.wbcon.ru/gpt-opisanie/	https://seo.wbcon.ru/gpt-opisanie	seo.wbcon.ru	wbcon.ru	Создание описания для маркетплейсов Wildberries, Ozon и других...	Нейросеть для написания текстов и описания к товара на Вайлдберриз (Wildberries), Озон (Ozon) и других маркетплейсов на основе искусственного интеллекта (ИИ) ChatGPT онлайн и бесплатно.	PARTIAL_OR_ADJACENT	CREATIVE_OR_CARD_TOOL_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	NONE	Observed title/snippet and URL classified against R03/F2; no page browsing.	MEDIUM	docs/seo/serp/raw/R03_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R03_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=cd8706d0bf7da69f30df09286a7352f64e2230b3e30057a864d0b9d031cb92c4	ACCEPTED_R3	
R03-11	R03	chatgpt для wildberries	F2	11	RANK_11_20	https://www.youtube.com/watch?v=wyptkxf0QSM	https://www.youtube.com/watch?v=wyptkxf0QSM	www.youtube.com	youtube.com	SEO-оптимизация на WILDBERRIES с помощью ChatGPT...	Формула идеального промпта для ChatGPT. Как писать запросы нейросети? Автор: Ai, Алина! … SEO оптимизация на Wildberries при помощи Искусственного Интеллекта инструкция | В ТОП за 2 недели! ProSto. 6,1 тыс. просмотров • 3 года назад.	PARTIAL_OR_ADJACENT	EDITORIAL_GUIDE_OR_ARTICLE	VIDEO	EDITORIAL_OR_PUBLISHER	NONE	Observed title/snippet and URL classified against R03/F2; no page browsing.	MEDIUM	docs/seo/serp/raw/R03_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R03_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=cd8706d0bf7da69f30df09286a7352f64e2230b3e30057a864d0b9d031cb92c4	ACCEPTED_R3	
R03-12	R03	chatgpt для wildberries	F2	12	RANK_11_20	https://vc.ru/chatgpt/748148-kak-ispolzovat-neiroset-chatgpt-dlya-postavok-na-wildberries-i-drugie-marketpleisy	https://vc.ru/chatgpt/748148-kak-ispolzovat-neiroset-chatgpt-dlya-postavok-na-wildberries-i-drugie-marketpleisy	vc.ru	vc.ru	Как использовать нейросеть ChatGPT для поставок на Wildberries...	данный функционал доступен в версии GPT 4 через плагин VoxScript. И сразу видно как началась бурная деятельность. Chat GPT активно ищет и просматривает видосы, жадно впитывая всю информацию в них. <i>Кусочек кода, чтобы наглядно увидеть как он действует</i>.	PARTIAL_OR_ADJACENT	EDITORIAL_GUIDE_OR_ARTICLE	ARTICLE_OR_GUIDE	EDITORIAL_OR_PUBLISHER	NONE	Observed title/snippet and URL classified against R03/F2; no page browsing.	MEDIUM	docs/seo/serp/raw/R03_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R03_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=cd8706d0bf7da69f30df09286a7352f64e2230b3e30057a864d0b9d031cb92c4	ACCEPTED_R3	
R03-13	R03	chatgpt для wildberries	F2	13	RANK_11_20	https://www.youtube.com/watch?v=5KHzndsoc5o	https://www.youtube.com/watch?v=5KHzndsoc5o	www.youtube.com	youtube.com	Реальный заказ: с нейросетью ChatGPT / Секрет... - YouTube		NON_TARGET	EDITORIAL_GUIDE_OR_ARTICLE	VIDEO	EDITORIAL_OR_PUBLISHER	NONE	Observed title/snippet and URL classified against R03/F2; no page browsing.	HIGH	docs/seo/serp/raw/R03_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R03_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=cd8706d0bf7da69f30df09286a7352f64e2230b3e30057a864d0b9d031cb92c4	ACCEPTED_R3	
R03-14	R03	chatgpt для wildberries	F2	14	RANK_11_20	https://www.youtube.com/watch?v=aNlMtSPo-Es	https://www.youtube.com/watch?v=aNlMtSPo-Es	www.youtube.com	youtube.com	Нейросеть Chat GPT для работы на wildberries - YouTube	Записал видео, как можно использовать нейроную сеть Chat GPT для работы на wildberries. Показал 5 примеров. Сам уже только ей и пользуюсь.	PARTIAL_OR_ADJACENT	EDITORIAL_GUIDE_OR_ARTICLE	VIDEO	EDITORIAL_OR_PUBLISHER	NONE	Observed title/snippet and URL classified against R03/F2; no page browsing.	MEDIUM	docs/seo/serp/raw/R03_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R03_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=cd8706d0bf7da69f30df09286a7352f64e2230b3e30057a864d0b9d031cb92c4	ACCEPTED_R3	
R03-15	R03	chatgpt для wildberries	F2	15	RANK_11_20	https://www.youtube.com/watch?v=IYKq8GeVlBU	https://www.youtube.com/watch?v=IYKq8GeVlBU	www.youtube.com	youtube.com	Дизайн карточки WB в чате GPT за 10 минут!! - YouTube	ДИЗАЙН КАРТОЧКИ товара на Wildberries: Продающая инфографика с помощью нейросетей БЕСПЛАТНО и просто. Юлия Покоева | Менеджер Wildberries. 44 тыс. 9 мес. назад. … Как Создать Идеальный Дизайн Карточки WB в ChatGPT за минуту! Роман Одуванов.	PARTIAL_OR_ADJACENT	CREATIVE_OR_CARD_TOOL_PAGE	VIDEO	EDITORIAL_OR_PUBLISHER	PRESENT	Observed title/snippet and URL classified against R03/F2; no page browsing.	MEDIUM	docs/seo/serp/raw/R03_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R03_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=cd8706d0bf7da69f30df09286a7352f64e2230b3e30057a864d0b9d031cb92c4	ACCEPTED_R3	CREATIVE_CARD_GENERATION
R03-16	R03	chatgpt для wildberries	F2	16	RANK_11_20	https://wbcon.ru/2023/03/27/chatgpt-instruction-wb-ozon/	https://wbcon.ru/2023/03/27/chatgpt-instruction-wb-ozon	wbcon.ru	wbcon.ru	Инструкция к сервису по созданию Описания к товару... - WBCON.RU	Нейросеть для написания текстов и описания к товара на Вайлдберриз (Wildberries), Озон (Ozon) и других маркетплейсов на основе искусственного интеллекта (ИИ) ChatGPT 3.5 онлайн и бесплатно.	PARTIAL_OR_ADJACENT	CREATIVE_OR_CARD_TOOL_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	NONE	Observed title/snippet and URL classified against R03/F2; no page browsing.	MEDIUM	docs/seo/serp/raw/R03_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R03_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=cd8706d0bf7da69f30df09286a7352f64e2230b3e30057a864d0b9d031cb92c4	ACCEPTED_R3	
R03-17	R03	chatgpt для wildberries	F2	17	RANK_11_20	https://sellermoon.ru/faq/wildberries/nejroset-chatgpt-i-marketplejsy	https://sellermoon.ru/faq/wildberries/nejroset-chatgpt-i-marketplejsy	sellermoon.ru	sellermoon.ru	Нейросеть ChatGPT для описания товара... — SELLER MOON	Инструкция по онлайн-генерации контента для товаров на маркетплейсах с помощью нейросети ChatGPT. Как работать с ИИ для создания нейминга, фотографий, УТП, Tone of voice, продающего описания и отзывов — SELLER MOON. … Главная. Статьи. WILDBERRIES. Нейросеть ChatGPT для описания товара Wildberies и Ozon.	PARTIAL_OR_ADJACENT	CREATIVE_OR_CARD_TOOL_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	PRESENT	Observed title/snippet and URL classified against R03/F2; no page browsing.	MEDIUM	docs/seo/serp/raw/R03_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R03_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=cd8706d0bf7da69f30df09286a7352f64e2230b3e30057a864d0b9d031cb92c4	ACCEPTED_R3	CREATIVE_CARD_GENERATION
R03-18	R03	chatgpt для wildberries	F2	18	RANK_11_20	https://vc.ru/id775782/1461955-kak-chatgpt-pomogaet-sozdavat-seo-optimizirovannye-teksty-dlya-marketpleisov-wildberries-i-ozon	https://vc.ru/id775782/1461955-kak-chatgpt-pomogaet-sozdavat-seo-optimizirovannye-teksty-dlya-marketpleisov-wildberries-i-ozon	vc.ru	vc.ru	Как ChatGPT помогает создавать SEO-оптимизированные тексты...	Сегодня поговорим о том, как искусственный интеллект, а именно ChatGPT, может помочь вам в создании SEO-оптимизированных текстов для маркетплейсов, таких как WILDBERRIES и OZON.	PARTIAL_OR_ADJACENT	EDITORIAL_GUIDE_OR_ARTICLE	ARTICLE_OR_GUIDE	EDITORIAL_OR_PUBLISHER	NONE	Observed title/snippet and URL classified against R03/F2; no page browsing.	MEDIUM	docs/seo/serp/raw/R03_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R03_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=cd8706d0bf7da69f30df09286a7352f64e2230b3e30057a864d0b9d031cb92c4	ACCEPTED_R3	
R03-19	R03	chatgpt для wildberries	F2	19	RANK_11_20	https://rutube.ru/video/97070bb442d470fdfb80ad6e1a077f2d/	https://rutube.ru/video/97070bb442d470fdfb80ad6e1a077f2d	rutube.ru	rutube.ru	SEO оптимизация карточки товара Wildberries: создание СЕО...	В этом видео я подробно рассказываю о создании SEO карточки товара Wildberries с использованием нейросети ChatGPT. Раскрываю важные аспекты SEO-оптимизации карточек товаров Вайлдберриз, включая влияние конверсии, соответствие запросам и видимость товаров.	PARTIAL_OR_ADJACENT	CREATIVE_OR_CARD_TOOL_PAGE	VIDEO	EDITORIAL_OR_PUBLISHER	PRESENT	Observed title/snippet and URL classified against R03/F2; no page browsing.	MEDIUM	docs/seo/serp/raw/R03_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R03_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=cd8706d0bf7da69f30df09286a7352f64e2230b3e30057a864d0b9d031cb92c4	ACCEPTED_R3	CREATIVE_CARD_GENERATION
R03-20	R03	chatgpt для wildberries	F2	20	RANK_11_20	https://www.youtube.com/watch?v=bYCIpwP2crM	https://www.youtube.com/watch?v=bYCIpwP2crM	www.youtube.com	youtube.com	Копирайтер ChatGPT для Wildberries - YouTube	Мы научили ChatGPT создавать описание карточек товара Wildberries на основе ключевых слов. Достаточно ввести название и характеристики товара, а дальше Копирайтер GPT сам определит категорию и подберет ключевые слова для попадания в ТОП.	PARTIAL_OR_ADJACENT	CREATIVE_OR_CARD_TOOL_PAGE	VIDEO	EDITORIAL_OR_PUBLISHER	NONE	Observed title/snippet and URL classified against R03/F2; no page browsing.	MEDIUM	docs/seo/serp/raw/R03_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R03_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=cd8706d0bf7da69f30df09286a7352f64e2230b3e30057a864d0b9d031cb92c4	ACCEPTED_R3	
R04R1-01	R04R1	аналитика маркетплейсов для селлеров	F3,F9	1	TOP3	https://mayak.bz/	https://mayak.bz/	mayak.bz	mayak.bz	«Маяк» — сервис аналитики продаж на Wildberries и Ozon: анализ...	Покажем аналитику и статистику продаж на маркетплейсах, объёмы заказов, выручку и запасы любых товаров на Wildberries и Озон. Изучите анализ продаваемых товаров на Маяке - лучшем сервисе для аналитики маркетплейсов Озон и Вайлдберрис.	TARGET_RELEVANT	ANALYTICS_OR_REPORTING_PRODUCT_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	NONE	Observed title/snippet and URL classified against R04R1/F3,F9; no page browsing.	HIGH	docs/seo/serp/raw/R04R1_07_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R04R1_07_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=0eac21c35e6b7c349790b5513776217575a23138f75efd7965cb6b332ce9e961	ACCEPTED_R3	
R04R1-02	R04R1	аналитика маркетплейсов для селлеров	F3,F9	2	TOP3	https://sellerden.ru/sellerfox/	https://sellerden.ru/sellerfox	sellerden.ru	sellerden.ru	Аналитика маркетплейсов (бесплатно) • Сервис «SellerFox»	Бесплатная подписка на сервис аналитики маркетплейсов: Wildberries, Ozon, AliExpress, Магнит Маркет и других: динамика продаж и выручки, прогноз продаж, выбор ниши и другие. … Площадка для сделок между селлерами (продавцами) и поставщиками товаров оптом для маркетплейсов.	TARGET_RELEVANT	SEARCH_OR_NICHE_ANALYTICS_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	PRESENT	Observed title/snippet and URL classified against R04R1/F3,F9; no page browsing.	HIGH	docs/seo/serp/raw/R04R1_07_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R04R1_07_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=0eac21c35e6b7c349790b5513776217575a23138f75efd7965cb6b332ce9e961	ACCEPTED_R3	WRONG_MARKETPLACE_OR_PLATFORM
