page_id	recovery_url_id	source_layer	url_id	registry_id	entity_name	candidate_class	final_url	captured_at	page_role	title	meta_description	h1	heading_structure_summary	breadcrumb_summary	marketplace_scope	ai_llm_scope	user_jobs	data_scope	capability_claims	action_boundary_claims	integrations	pricing_availability	cta	proof_trust_cases	faq_subtopics	author_freshness	internal_link_pattern	structured_data_observed	evidence_locator	claim_confidence	octoport_overlap	octoport_difference	notes
M4B1R5P02826	M4B1R5U02826	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U02826	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/dachnyy-bum-na-ozon-spros-na-stroyku-i-sad-vyros-v-2-raza	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	Дачный бум на Ozon: спрос на стройку и сад вырос в 2 раза	Спрос на товары для стройки и сада на Ozon вырос более чем в 2 раза, а каждый второй заказ делают жители малых городов. Разбираем, что покуп	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	OZON | GENERIC_MARKETPLACE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: Дачный бум на Ozon: спрос на стройку и сад вырос в 2 раза	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	21 июля 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/dachnyy-bum-na-ozon-spros-na-stroyku-i-sad-vyros-v-2-raza	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=ozon,маркетплейсы,дачный сезон,селлеры,DIY,садовые товары,малые города. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P02827	M4B1R5U02827	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U02827	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/ataka-na-sklady-wildberries-mery-podderzhki-prodavcov-iyul-2026	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	Атака на склады Wildberries: что предложили продавцам и почему главный вопрос остался открытым	После атаки на склады «Котовск» и «Электросталь» Wildberries объявил меры поддержки: скидки на хранение, перенаправление поставок и кредитны	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	WILDBERRIES | GENERIC_MARKETPLACE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: Атака на склады Wildberries: что предложили продавцам и почему главный вопрос остался открытым	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	21 июля 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/ataka-na-sklady-wildberries-mery-podderzhki-prodavcov-iyul-2026	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=Wildberries,маркетплейсы,продавцы,склады,атака,компенсация,форс-мажор,WB Банк,логистика. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P02828	M4B1R5U02828	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U02828	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/vizual-kotoryj-prodaet-kak-foto-i-video-v-kartochke-tovara-povyshayut-konversiyu	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	Визуал, который продает: как фото и видео в карточке товара повышают конверсию	Качественные изображения заменяют живое знакомство с товаром и напрямую влияют на продажи. Разбираем, какие кадры нужны карточке, как их под	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	WILDBERRIES | OZON | GENERIC_MARKETPLACE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: Визуал, который продает: как фото и видео в карточке товара повышают конверсию	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	21 июля 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/vizual-kotoryj-prodaet-kak-foto-i-video-v-kartochke-tovara-povyshayut-konversiyu	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=визуальный контент,карточка товара,конверсия,интернет-магазин,маркетплейсы,wildberries,ozon,продажи,селлер. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P02829	M4B1R5U02829	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U02829	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/audit-kartochek-tovarov-900-tysyach-pribyli	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	Как аудит карточек товаров помог найти 900 000 рублей скрытой прибыли	Разбор реального кейса: селлер на Wildberries потерял почти миллион рублей в месяц из-за ошибок в карточках товаров. Рассказываем, как аудит	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	WILDBERRIES | GENERIC_MARKETPLACE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: Как аудит карточек товаров помог найти 900 000 рублей скрытой прибыли	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	21 июля 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/audit-kartochek-tovarov-900-tysyach-pribyli	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=маркетплейсы,wildberries,селлер,аудит карточек,продажи,упущенная прибыль,кейс. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P02830	M4B1R5U02830	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U02830	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/logistika-marketplejsa-iznutri	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	Как заказ долетает до склада: логистика маркетплейса изнутри	Разбираем путь товара от клика покупателя до отгрузки на склад: какие этапы проходит заказ, кто отвечает за скорость и где селлер может поте	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	WILDBERRIES | OZON | YANDEX_MARKET | GENERIC_MARKETPLACE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: Как заказ долетает до склада: логистика маркетплейса изнутри	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	21 июля 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/logistika-marketplejsa-iznutri	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=маркетплейсы,wildberries,ozon,яндекс маркет,продажи,селлер,логистика,возвраты,сортировка. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P02831	M4B1R5U02831	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U02831	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/kak-naiti-nishu-bez-liderov-na-wildberries-i-ozon-analiz-vydachi	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	Как найти нишу без лидеров на Wildberries и Ozon: анализ выдачи	Рассказываем, как через анализ выдачи Wildberries и Ozon найти ниши без сильных лидеров — с конкретными метриками и примерами.	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	WILDBERRIES | OZON | GENERIC_MARKETPLACE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: Как найти нишу без лидеров на Wildberries и Ozon: анализ выдачи	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	21 июля 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/kak-naiti-nishu-bez-liderov-na-wildberries-i-ozon-analiz-vydachi	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=маркетплейсы,wildberries,ozon,продажи,селлер,анализ ниши,конкуренция. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P02832	M4B1R5U02832	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U02832	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/blogery-vs-reklama-kak-rossiyane-vybirayut-tovary	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	Блогеры vs реклама: как россияне на самом деле выбирают товары на маркетплейсах	Опрос Ozon показал: каждый второй россиянин покупает или сохраняет товары по рекомендациям блогеров. При этом доверие к автору важнее числа	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	OZON | GENERIC_MARKETPLACE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: Блогеры vs реклама: как россияне на самом деле выбирают товары на маркетплейсах	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	21 июля 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/blogery-vs-reklama-kak-rossiyane-vybirayut-tovary	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=ozon,маркетплейсы,блогеры,продажи,селлер,рекомендации,инфлюенсеры,e-commerce. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P02833	M4B1R5U02833	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U02833	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/ruchnaya-nastrojka-stavok-reklama-wildberries-ozon	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	Ручная настройка ставок: как сократить расходы на рекламу на Wildberries и Ozon вдвое	Ручная корректировка ставок в рекламных кампаниях на Wildberries и Ozon может снизить бюджет вдвое. Разбираем, как это работает и какие ошиб	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	WILDBERRIES | OZON | GENERIC_MARKETPLACE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: Ручная настройка ставок: как сократить расходы на рекламу на Wildberries и Ozon вдвое	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	20 июля 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/ruchnaya-nastrojka-stavok-reklama-wildberries-ozon	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=маркетплейсы,wildberries,ozon,реклама,ставки,селлер,экономия бюджета. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P02834	M4B1R5U02834	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U02834	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/keis-kak-vivesti-novinku-v-top-10-za-21-den	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	Как вывести новинку в топ-10 за 21 день без внешнего трафика: кейс	Реальный кейс: селлер вывел новый товар в топ-10 категории на Wildberries за 21 день, не используя внешний трафик. Разбираем пошаговую страт	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	WILDBERRIES | GENERIC_MARKETPLACE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: Как вывести новинку в топ-10 за 21 день без внешнего трафика: кейс	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	20 июля 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/keis-kak-vivesti-novinku-v-top-10-za-21-den	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=маркетплейсы,wildberries,продажи,селлер,акции,товары,кейс. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P02835	M4B1R5U02835	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U02835	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/semanticheskoe-yadro-dlya-kartochki-tovara-wildberries-ozon	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	Семантическое ядро для карточки товара на Wildberries и Ozon: пошаговый гайд	Как собрать семантическое ядро для карточки товара на Wildberries и Ozon с нуля, чтобы повысить видимость и продажи. Пошаговая инструкция с	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	WILDBERRIES | OZON	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: Семантическое ядро для карточки товара на Wildberries и Ozon: пошаговый гайд	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	20 июля 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/semanticheskoe-yadro-dlya-kartochki-tovara-wildberries-ozon	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=семантическое ядро,wildberries,ozon,карточка товара,ключевые запросы,сео,продажи. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P02836	M4B1R5U02836	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U02836	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/shtrafy-za-nedostovernye-harakteristiki-wildberries-ozon	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	Штрафы за недостоверные характеристики на Wildberries и Ozon: как не потерять деньги	Ошибки в карточках товаров на Wildberries и Ozon могут стоить селлерам десятков тысяч рублей. Разбираемся, за что штрафуют, как проверять да	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	WILDBERRIES | OZON | GENERIC_MARKETPLACE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: Штрафы за недостоверные характеристики на Wildberries и Ozon: как не потерять деньги	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	20 июля 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/shtrafy-za-nedostovernye-harakteristiki-wildberries-ozon	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=Wildberries,Ozon,штрафы,недостоверные характеристики,селлеры,маркетплейсы,проверка товаров,Uniseller. Full page body was not retained; wording remains competitor evidence and not demand evidence.
