case_id	m5_hypothesis_id	cluster_id	semantic_identity_id	current_query_id	link_basis	link_evidence	baseline_owner_state	baseline_page_role_state	current_material_hold_degree	diagnostic_relevance	evidence_refs	m10d_case_outcome	cluster_effect_class	causal_rationale	m11_constraint	evidence_refs
M10BCASE_975659397140bfbd	M5H00025	M9CL_cfaa51fe2ecad73f	M8SID_3a3efaeed3152b7e	M9BRW2Q_011_3a3efaeed3152b7e	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_c9c8db1750b642d2 connects the direct anchor M9CL_02025a258eff8c3d to compatible bounded task M9CL_cfaa51fe2ecad73f; NATIVE_VS_BRIDGE uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	9	Adjacent unresolved M10A boundary for ии ассистент для озон, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_c9c8db1750b642d2 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_cfaa51fe2ecad73f | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00025	ENRICH	PRESERVE	Adjacent ии ассистент для озон: M10B links this adjacent task, but the exact AI prompt tested ии ассистент для маркетплейсов; no direct target-specific evidence for ии ассистент для озон. Independent third-party service mix, not native-feature proof	No case-specific causal effect on this linked target; keep immutable Search-only HOLD.	docs/seo/evidence/m10c/M10C_CASE10_SNAPSHOT01_SEARCH_RESULT_V1.json@a53ad4ada73a15492daeb65af938928b20c7e26b | docs/seo/evidence/m10c/M10C_CASE10_SNAPSHOT02_SEARCH_RESULT_V1.json@dfa03c7fe3216bc1912c99e70cccb7f108b23af2 | docs/seo/M10C_CASE10_TERMINAL_CLOSURE_2026-09-24_R1.md@77181ac45e47757115fd1bd389964e58ba13523a | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_cfaa51fe2ecad73f
M10BCASE_975659397140bfbd	M5H00025	M9CL_086ce4445a21d4fd	M8SID_d0cfc29dc443bd98	M4QR2Q00007	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_f2cd48777d5156c5 connects the direct anchor M9CL_02025a258eff8c3d to compatible bounded task M9CL_086ce4445a21d4fd; NATIVE_VS_BRIDGE uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	9	Adjacent unresolved M10A boundary for ии агент для озон, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_f2cd48777d5156c5 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_086ce4445a21d4fd | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00025	ENRICH	PRESERVE	Adjacent ии агент для озон: M10B links this adjacent task, but the exact AI prompt tested ии ассистент для маркетплейсов; no direct target-specific evidence for ии агент для озон. Independent third-party service mix, not native-feature proof	No case-specific causal effect on this linked target; keep immutable Search-only HOLD.	docs/seo/evidence/m10c/M10C_CASE10_SNAPSHOT01_SEARCH_RESULT_V1.json@a53ad4ada73a15492daeb65af938928b20c7e26b | docs/seo/evidence/m10c/M10C_CASE10_SNAPSHOT02_SEARCH_RESULT_V1.json@dfa03c7fe3216bc1912c99e70cccb7f108b23af2 | docs/seo/M10C_CASE10_TERMINAL_CLOSURE_2026-09-24_R1.md@77181ac45e47757115fd1bd389964e58ba13523a | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_086ce4445a21d4fd
M10BCASE_a6a64d20ed4e5695	M5H00026	M9CL_b875735bfe0783e3	M8SID_bc3305b7d5adfb2b	M4QR2Q00006	DIRECT_CURRENT_QUERY_LINK	M5:M5H00026:source_evidence_refs:M4QR2Q00006 -> M10A:M9CL_b875735bfe0783e3; exact Search wording in docs/seo/M9_BOUNDARY_RESOLUTION_SEARCH_ANCHOR_MAP_2026-09-24_R2.tsv	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	8	Whether answers distinguish a native Ozon/WB feature from a separate bridge connecting the user-selected LLM to permitted seller data. Frozen page role/owner HOLD for ии агент для wildberries.	docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00026 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_b875735bfe0783e3 | docs/seo/M9_BOUNDARY_RESOLUTION_SEARCH_ANCHOR_MAP_2026-09-24_R2.tsv#M4QR2Q00006	ENRICH	ENRICH_ONLY	Primary ии агент для wildberries: Two snapshots repeatedly show autonomous Wildberries agent products alongside a MarketAut connect-any-neural-network signal; they add a concrete BYO/automation coexistence caution without proving a bounded Octoport-like bridge or narrowing owner HOLD.	Carry source-role/task context to M11 without owner or same/separate page authorization.	docs/seo/evidence/m10c/M10C_CASE11_SNAPSHOT01_SEARCH_RESULT_V1.json@288ca0f5235ec3646587da858fdc601f0b40e59c | docs/seo/evidence/m10c/M10C_CASE11_SNAPSHOT02_SEARCH_RESULT_V1.json@01c7fac78f0b3c2772e9f5e830ee636e629734cb | docs/seo/M10C_CASE11_TERMINAL_CLOSURE_2026-09-25_R1.md@03a1a1e840bb9057efb5b26bde174139470d415c | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_b875735bfe0783e3
M10BCASE_a6a64d20ed4e5695	M5H00027	M9CL_b875735bfe0783e3	M8SID_bc3305b7d5adfb2b	M4QR2Q00006	DIRECT_CURRENT_QUERY_LINK	M5:M5H00027:source_evidence_refs:M4QR2Q00006 -> M10A:M9CL_b875735bfe0783e3; exact Search wording in docs/seo/M9_BOUNDARY_RESOLUTION_SEARCH_ANCHOR_MAP_2026-09-24_R2.tsv	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	8	Whether answers distinguish a native Ozon/WB feature from a separate bridge connecting the user-selected LLM to permitted seller data. Frozen page role/owner HOLD for ии агент для wildberries.	docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00027 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_b875735bfe0783e3 | docs/seo/M9_BOUNDARY_RESOLUTION_SEARCH_ANCHOR_MAP_2026-09-24_R2.tsv#M4QR2Q00006	ENRICH	ENRICH_ONLY	Primary ии агент для wildberries: Two snapshots repeatedly show autonomous Wildberries agent products alongside a MarketAut connect-any-neural-network signal; they add a concrete BYO/automation coexistence caution without proving a bounded Octoport-like bridge or narrowing owner HOLD.	Carry source-role/task context to M11 without owner or same/separate page authorization.	docs/seo/evidence/m10c/M10C_CASE11_SNAPSHOT01_SEARCH_RESULT_V1.json@288ca0f5235ec3646587da858fdc601f0b40e59c | docs/seo/evidence/m10c/M10C_CASE11_SNAPSHOT02_SEARCH_RESULT_V1.json@01c7fac78f0b3c2772e9f5e830ee636e629734cb | docs/seo/M10C_CASE11_TERMINAL_CLOSURE_2026-09-25_R1.md@03a1a1e840bb9057efb5b26bde174139470d415c | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_b875735bfe0783e3
M10BCASE_a6a64d20ed4e5695	M5H00026	M9CL_3291d5bba9e4f595	M8SID_c41c83a50b6900cb	M9BRW2Q_007_c41c83a50b6900cb	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_a19ed2abf528adc0 connects the direct anchor M9CL_b875735bfe0783e3 to compatible bounded task M9CL_3291d5bba9e4f595; NATIVE_VS_BRIDGE uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	10	Adjacent unresolved M10A boundary for ии агенты маркетплейсы отчеты, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_a19ed2abf528adc0 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_3291d5bba9e4f595 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00026	ENRICH	PRESERVE	Adjacent ии агенты маркетплейсы отчеты: M10B links this adjacent task, but the exact AI prompt tested ии агент для wildberries; no direct target-specific evidence for ии агенты маркетплейсы отчеты. Autonomous seller-agent category includes a third-party BYO signal	No case-specific causal effect on this linked target; keep immutable Search-only HOLD.	docs/seo/evidence/m10c/M10C_CASE11_SNAPSHOT01_SEARCH_RESULT_V1.json@288ca0f5235ec3646587da858fdc601f0b40e59c | docs/seo/evidence/m10c/M10C_CASE11_SNAPSHOT02_SEARCH_RESULT_V1.json@01c7fac78f0b3c2772e9f5e830ee636e629734cb | docs/seo/M10C_CASE11_TERMINAL_CLOSURE_2026-09-25_R1.md@03a1a1e840bb9057efb5b26bde174139470d415c | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_3291d5bba9e4f595
M10BCASE_a6a64d20ed4e5695	M5H00026	M9CL_25bf819e5778d7d3	M8SID_8df9f34f2bb7e11a	M4QR2Q00008	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_aca8ddeeb2f7cb64 connects the direct anchor M9CL_b875735bfe0783e3 to compatible bounded task M9CL_25bf819e5778d7d3; NATIVE_VS_BRIDGE uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	10	Adjacent unresolved M10A boundary for ии агенты для маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_aca8ddeeb2f7cb64 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_25bf819e5778d7d3 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00026	ENRICH	PRESERVE	Adjacent ии агенты для маркетплейсов: M10B links this adjacent task, but the exact AI prompt tested ии агент для wildberries; no direct target-specific evidence for ии агенты для маркетплейсов. Autonomous seller-agent category includes a third-party BYO signal	No case-specific causal effect on this linked target; keep immutable Search-only HOLD.	docs/seo/evidence/m10c/M10C_CASE11_SNAPSHOT01_SEARCH_RESULT_V1.json@288ca0f5235ec3646587da858fdc601f0b40e59c | docs/seo/evidence/m10c/M10C_CASE11_SNAPSHOT02_SEARCH_RESULT_V1.json@01c7fac78f0b3c2772e9f5e830ee636e629734cb | docs/seo/M10C_CASE11_TERMINAL_CLOSURE_2026-09-25_R1.md@03a1a1e840bb9057efb5b26bde174139470d415c | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_25bf819e5778d7d3
M10BCASE_a6a64d20ed4e5695	M5H00026	M9CL_02025a258eff8c3d	M8SID_3251f136551cd109	M4QR2Q00026	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_c9aff265eddaa945 connects the direct anchor M9CL_b875735bfe0783e3 to compatible bounded task M9CL_02025a258eff8c3d; NATIVE_VS_BRIDGE uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	10	Adjacent unresolved M10A boundary for ии ассистент для маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_c9aff265eddaa945 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_02025a258eff8c3d | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00026	ENRICH	PRESERVE	Adjacent ии ассистент для маркетплейсов: M10B links this adjacent task, but the exact AI prompt tested ии агент для wildberries; no direct target-specific evidence for ии ассистент для маркетплейсов. Autonomous seller-agent category includes a third-party BYO signal	No case-specific causal effect on this linked target; keep immutable Search-only HOLD.	docs/seo/evidence/m10c/M10C_CASE11_SNAPSHOT01_SEARCH_RESULT_V1.json@288ca0f5235ec3646587da858fdc601f0b40e59c | docs/seo/evidence/m10c/M10C_CASE11_SNAPSHOT02_SEARCH_RESULT_V1.json@01c7fac78f0b3c2772e9f5e830ee636e629734cb | docs/seo/M10C_CASE11_TERMINAL_CLOSURE_2026-09-25_R1.md@03a1a1e840bb9057efb5b26bde174139470d415c | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_02025a258eff8c3d
M10BCASE_905d903673405cdf	M5H00033	M9CL_0ac1770f2755faaf	M8SID_c65a5e24dfdb39bc	M4QR2Q00032	DIRECT_CURRENT_QUERY_LINK	M5:M5H00033:source_evidence_refs:M4QR2Q00032 -> M10A:M9CL_0ac1770f2755faaf; exact Search wording in docs/seo/M9_BOUNDARY_RESOLUTION_SEARCH_ANCHOR_MAP_2026-09-24_R2.tsv	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	43	Whether AI identifies official seller report/help sources and bounded explanation instead of vendor reports, statutory accounting or unsupported completeness claims. Frozen page role/owner HOLD for отчет маркетплейса вайлдберриз.	docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf | docs/seo/M9_BOUNDARY_RESOLUTION_SEARCH_ANCHOR_MAP_2026-09-24_R2.tsv#M4QR2Q00032	HOLD	HOLD	Primary отчет маркетплейса вайлдберриз: Two third-party-only answers mix seller report reading with payout, tax/accounting and year-specific claims; absent official Wildberries used help cannot validate the report or separate the frozen Search task boundaries.	Carry unresolved AI evidence for this target to M11; do not infer ownership or product claims.	docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT01_SEARCH_RESULT_V1.json@707a4f63595a005469b3066005e578bc0f38a13e | docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT02_SEARCH_RESULT_V1.json@d2aa5879577077e7d72cf54d3b7e96427a143c2c | docs/seo/M10C_CASE12_TERMINAL_CLOSURE_2026-09-25_R1.md@13860e1de07cdefd339e03b3553bdb0deb64d294 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf
M10BCASE_905d903673405cdf	M5H00033	M9CL_fdfbaa2be042b32a	M8SID_a0eeffff2d867dcb	NONE	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_06e5f2d4b602ea2d connects the direct anchor M9CL_0ac1770f2755faaf to compatible bounded task M9CL_fdfbaa2be042b32a; OFFICIAL_VS_VENDOR_REPORT uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	22	Adjacent unresolved M10A boundary for Отчёт по возвратам Wildberries: разбор операций и удержаний, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_06e5f2d4b602ea2d | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_fdfbaa2be042b32a | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033	HOLD	PRESERVE	Adjacent Отчёт по возвратам Wildberries: разбор операций и удержаний: M10B links this adjacent task, but the exact AI prompt tested отчет маркетплейса вайлдберриз; no direct target-specific evidence for Отчёт по возвратам Wildberries: разбор операций и удержаний. Financial reconciliation versus bounded seller report reading unresolved	No case-specific causal effect on this linked target; keep immutable Search-only HOLD.	docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT01_SEARCH_RESULT_V1.json@707a4f63595a005469b3066005e578bc0f38a13e | docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT02_SEARCH_RESULT_V1.json@d2aa5879577077e7d72cf54d3b7e96427a143c2c | docs/seo/M10C_CASE12_TERMINAL_CLOSURE_2026-09-25_R1.md@13860e1de07cdefd339e03b3553bdb0deb64d294 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_fdfbaa2be042b32a
M10BCASE_905d903673405cdf	M5H00033	M9CL_261f95ceaf310c3a	M8SID_544e197891683f4c	NONE	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_1eaa40e15a52b2f8 connects the direct anchor M9CL_0ac1770f2755faaf to compatible bounded task M9CL_261f95ceaf310c3a; OFFICIAL_VS_VENDOR_REPORT uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	57	Adjacent unresolved M10A boundary for Аналитика продавца Wildberries: как читать отчёты и находить точки роста, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_1eaa40e15a52b2f8 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_261f95ceaf310c3a | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033	HOLD	PRESERVE	Adjacent Аналитика продавца Wildberries: как читать отчёты и находить точки роста: M10B links this adjacent task, but the exact AI prompt tested отчет маркетплейса вайлдберриз; no direct target-specific evidence for Аналитика продавца Wildberries: как читать отчёты и находить точки роста. Financial reconciliation versus bounded seller report reading unresolved	No case-specific causal effect on this linked target; keep immutable Search-only HOLD.	docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT01_SEARCH_RESULT_V1.json@707a4f63595a005469b3066005e578bc0f38a13e | docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT02_SEARCH_RESULT_V1.json@d2aa5879577077e7d72cf54d3b7e96427a143c2c | docs/seo/M10C_CASE12_TERMINAL_CLOSURE_2026-09-25_R1.md@13860e1de07cdefd339e03b3553bdb0deb64d294 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_261f95ceaf310c3a
M10BCASE_905d903673405cdf	M5H00033	M9CL_76d530948f2a83bc	M8SID_78187c521b37867e	M9BRQ_002_78187c521b37867e	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_249f525373c05dcd connects the direct anchor M9CL_0ac1770f2755faaf to compatible bounded task M9CL_76d530948f2a83bc; OFFICIAL_VS_VENDOR_REPORT uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	46	Adjacent unresolved M10A boundary for отчеты маркетплейсов примеры, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_249f525373c05dcd | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_76d530948f2a83bc | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033	HOLD	PRESERVE	Adjacent отчеты маркетплейсов примеры: M10B links this adjacent task, but the exact AI prompt tested отчет маркетплейса вайлдберриз; no direct target-specific evidence for отчеты маркетплейсов примеры. Financial reconciliation versus bounded seller report reading unresolved	No case-specific causal effect on this linked target; keep immutable Search-only HOLD.	docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT01_SEARCH_RESULT_V1.json@707a4f63595a005469b3066005e578bc0f38a13e | docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT02_SEARCH_RESULT_V1.json@d2aa5879577077e7d72cf54d3b7e96427a143c2c | docs/seo/M10C_CASE12_TERMINAL_CLOSURE_2026-09-25_R1.md@13860e1de07cdefd339e03b3553bdb0deb64d294 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_76d530948f2a83bc
M10BCASE_905d903673405cdf	M5H00033	M9CL_1de66900c2146c5b	M8SID_9f67c7e74f7f9587	NONE	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_2675c53c9d0de8c5 connects the direct anchor M9CL_0ac1770f2755faaf to compatible bounded task M9CL_1de66900c2146c5b; OFFICIAL_VS_VENDOR_REPORT uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	36	Adjacent unresolved M10A boundary for Финансовый отчет WILDBERRIES – как читать?, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_2675c53c9d0de8c5 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_1de66900c2146c5b | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033	HOLD	PRESERVE	Adjacent Финансовый отчет WILDBERRIES – как читать?: M10B links this adjacent task, but the exact AI prompt tested отчет маркетплейса вайлдберриз; no direct target-specific evidence for Финансовый отчет WILDBERRIES – как читать?. Financial reconciliation versus bounded seller report reading unresolved	No case-specific causal effect on this linked target; keep immutable Search-only HOLD.	docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT01_SEARCH_RESULT_V1.json@707a4f63595a005469b3066005e578bc0f38a13e | docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT02_SEARCH_RESULT_V1.json@d2aa5879577077e7d72cf54d3b7e96427a143c2c | docs/seo/M10C_CASE12_TERMINAL_CLOSURE_2026-09-25_R1.md@13860e1de07cdefd339e03b3553bdb0deb64d294 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_1de66900c2146c5b
