case_id	pair_id	cluster_id_a	cluster_id_b	terminal_search_only_disposition	m10a_boundary_state	diagnostic_relevance	expected_information_gain	evidence_refs	claim_boundary	m10d_case_outcome	boundary_effect_class	causal_rationale	m11_constraint	evidence_refs
M10BCASE_905d903673405cdf	M9PAIR_3df97845ed27d627	M9CL_6950959fa0c762cf	M9CL_0ac1770f2755faaf	HOLD_NO_SAFE_EXACT_QUERY_AUTHORITY	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `Удержания рядом с комиссией Wildberries: как разделить начисления в отчёте`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_3df97845ed27d627 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.	HOLD	HOLD	The snapshot mixture or provenance gap remains material for this named primary-to-удержания рядом с комиссией wildberries: как разделить начисления в отчёте Search HOLD. Financial reconciliation versus bounded seller report reading unresolved	Carry unresolved AI evidence for this target to M11; do not infer ownership or product claims.	docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT01_SEARCH_RESULT_V1.json@707a4f63595a005469b3066005e578bc0f38a13e | docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT02_SEARCH_RESULT_V1.json@d2aa5879577077e7d72cf54d3b7e96427a143c2c | docs/seo/M10C_CASE12_TERMINAL_CLOSURE_2026-09-25_R1.md@13860e1de07cdefd339e03b3553bdb0deb64d294 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_3df97845ed27d627
M10BCASE_905d903673405cdf	M9PAIR_447f5be5def2a5cf	M9CL_5807efab0bbb4b64	M9CL_0ac1770f2755faaf	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `загрузка отчетов с маркетплейсов`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_447f5be5def2a5cf | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.	HOLD	HOLD	The snapshot mixture or provenance gap remains material for this named primary-to-загрузка отчетов с маркетплейсов Search HOLD. Financial reconciliation versus bounded seller report reading unresolved	Carry unresolved AI evidence for this target to M11; do not infer ownership or product claims.	docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT01_SEARCH_RESULT_V1.json@707a4f63595a005469b3066005e578bc0f38a13e | docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT02_SEARCH_RESULT_V1.json@d2aa5879577077e7d72cf54d3b7e96427a143c2c | docs/seo/M10C_CASE12_TERMINAL_CLOSURE_2026-09-25_R1.md@13860e1de07cdefd339e03b3553bdb0deb64d294 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_447f5be5def2a5cf
M10BCASE_905d903673405cdf	M9PAIR_472d300ae74af68d	M9CL_af749ec09b819751	M9CL_0ac1770f2755faaf	HOLD_NO_SAFE_EXACT_QUERY_AUTHORITY	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `Аналитика вайлдберриз: в каком отчете верные данные`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_472d300ae74af68d | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.	HOLD	HOLD	The snapshot mixture or provenance gap remains material for this named primary-to-аналитика вайлдберриз: в каком отчете верные данные Search HOLD. Financial reconciliation versus bounded seller report reading unresolved	Carry unresolved AI evidence for this target to M11; do not infer ownership or product claims.	docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT01_SEARCH_RESULT_V1.json@707a4f63595a005469b3066005e578bc0f38a13e | docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT02_SEARCH_RESULT_V1.json@d2aa5879577077e7d72cf54d3b7e96427a143c2c | docs/seo/M10C_CASE12_TERMINAL_CLOSURE_2026-09-25_R1.md@13860e1de07cdefd339e03b3553bdb0deb64d294 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_472d300ae74af68d
M10BCASE_905d903673405cdf	M9PAIR_5008cdc34103d2ca	M9CL_0ac1770f2755faaf	M9CL_896f32bed9216251	HOLD_NO_SAFE_EXACT_QUERY_AUTHORITY	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `Внутренняя аналитика WILDBERRIES. Как читать отчеты в личном кабинете?`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_5008cdc34103d2ca | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.	HOLD	HOLD	The snapshot mixture or provenance gap remains material for this named primary-to-внутренняя аналитика wildberries. как читать отчеты в личном кабинете? Search HOLD. Financial reconciliation versus bounded seller report reading unresolved	Carry unresolved AI evidence for this target to M11; do not infer ownership or product claims.	docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT01_SEARCH_RESULT_V1.json@707a4f63595a005469b3066005e578bc0f38a13e | docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT02_SEARCH_RESULT_V1.json@d2aa5879577077e7d72cf54d3b7e96427a143c2c | docs/seo/M10C_CASE12_TERMINAL_CLOSURE_2026-09-25_R1.md@13860e1de07cdefd339e03b3553bdb0deb64d294 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_5008cdc34103d2ca
M10BCASE_905d903673405cdf	M9PAIR_58d10066ff0a87c7	M9CL_7b0e9f96b0e08782	M9CL_0ac1770f2755faaf	HOLD_NO_SAFE_EXACT_QUERY_AUTHORITY	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `Аналитика Wildberries: отчёты, метрики и дашборды продавца`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_58d10066ff0a87c7 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.	HOLD	HOLD	The snapshot mixture or provenance gap remains material for this named primary-to-аналитика wildberries: отчёты, метрики и дашборды продавца Search HOLD. Financial reconciliation versus bounded seller report reading unresolved	Carry unresolved AI evidence for this target to M11; do not infer ownership or product claims.	docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT01_SEARCH_RESULT_V1.json@707a4f63595a005469b3066005e578bc0f38a13e | docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT02_SEARCH_RESULT_V1.json@d2aa5879577077e7d72cf54d3b7e96427a143c2c | docs/seo/M10C_CASE12_TERMINAL_CLOSURE_2026-09-25_R1.md@13860e1de07cdefd339e03b3553bdb0deb64d294 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_58d10066ff0a87c7
M10BCASE_905d903673405cdf	M9PAIR_5aa1f2f735b07592	M9CL_de045ccdfbf546b3	M9CL_0ac1770f2755faaf	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `финансовые отчеты маркетплейсов`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_5aa1f2f735b07592 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.	HOLD	HOLD	The snapshot mixture or provenance gap remains material for this named primary-to-финансовые отчеты маркетплейсов Search HOLD. Financial reconciliation versus bounded seller report reading unresolved	Carry unresolved AI evidence for this target to M11; do not infer ownership or product claims.	docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT01_SEARCH_RESULT_V1.json@707a4f63595a005469b3066005e578bc0f38a13e | docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT02_SEARCH_RESULT_V1.json@d2aa5879577077e7d72cf54d3b7e96427a143c2c | docs/seo/M10C_CASE12_TERMINAL_CLOSURE_2026-09-25_R1.md@13860e1de07cdefd339e03b3553bdb0deb64d294 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_5aa1f2f735b07592
M10BCASE_905d903673405cdf	M9PAIR_5bdaa743a8baaea2	M9CL_a7c25b124fa757fd	M9CL_0ac1770f2755faaf	HOLD_NO_SAFE_EXACT_QUERY_AUTHORITY	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `Отчёт о реализации Wildberries: как читать финансовый отчёт и сверить выплату`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_5bdaa743a8baaea2 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.	HOLD	HOLD	The snapshot mixture or provenance gap remains material for this named primary-to-отчёт о реализации wildberries: как читать финансовый отчёт и сверить выплату Search HOLD. Financial reconciliation versus bounded seller report reading unresolved	Carry unresolved AI evidence for this target to M11; do not infer ownership or product claims.	docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT01_SEARCH_RESULT_V1.json@707a4f63595a005469b3066005e578bc0f38a13e | docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT02_SEARCH_RESULT_V1.json@d2aa5879577077e7d72cf54d3b7e96427a143c2c | docs/seo/M10C_CASE12_TERMINAL_CLOSURE_2026-09-25_R1.md@13860e1de07cdefd339e03b3553bdb0deb64d294 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_5bdaa743a8baaea2
M10BCASE_905d903673405cdf	M9PAIR_757738bead63c337	M9CL_0ac1770f2755faaf	M9CL_32544b5109994d76	HOLD_NO_SAFE_EXACT_QUERY_AUTHORITY	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `Воронка продаж на Wildberries: как сравнивать периоды и показатели площадки`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_757738bead63c337 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.	HOLD	HOLD	The snapshot mixture or provenance gap remains material for this named primary-to-воронка продаж на wildberries: как сравнивать периоды и показатели площадки Search HOLD. Financial reconciliation versus bounded seller report reading unresolved	Carry unresolved AI evidence for this target to M11; do not infer ownership or product claims.	docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT01_SEARCH_RESULT_V1.json@707a4f63595a005469b3066005e578bc0f38a13e | docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT02_SEARCH_RESULT_V1.json@d2aa5879577077e7d72cf54d3b7e96427a143c2c | docs/seo/M10C_CASE12_TERMINAL_CLOSURE_2026-09-25_R1.md@13860e1de07cdefd339e03b3553bdb0deb64d294 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_757738bead63c337
M10BCASE_905d903673405cdf	M9PAIR_7c69d05c266402ec	M9CL_0ac1770f2755faaf	M9CL_c01618f4f985c5a6	HOLD_NO_SAFE_EXACT_QUERY_AUTHORITY	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `Отчёт «Поисковые запросы на WB»`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_7c69d05c266402ec | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.	HOLD	HOLD	The snapshot mixture or provenance gap remains material for this named primary-to-отчёт «поисковые запросы на wb» Search HOLD. Financial reconciliation versus bounded seller report reading unresolved	Carry unresolved AI evidence for this target to M11; do not infer ownership or product claims.	docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT01_SEARCH_RESULT_V1.json@707a4f63595a005469b3066005e578bc0f38a13e | docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT02_SEARCH_RESULT_V1.json@d2aa5879577077e7d72cf54d3b7e96427a143c2c | docs/seo/M10C_CASE12_TERMINAL_CLOSURE_2026-09-25_R1.md@13860e1de07cdefd339e03b3553bdb0deb64d294 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_7c69d05c266402ec
M10BCASE_905d903673405cdf	M9PAIR_889316662ce52ff8	M9CL_ee5c28cd547da2e7	M9CL_0ac1770f2755faaf	HOLD_NO_SAFE_EXACT_QUERY_AUTHORITY	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `Воронка продаж на Wildberries: как бесплатный отчёт находит слабые места`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_889316662ce52ff8 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.	HOLD	HOLD	The snapshot mixture or provenance gap remains material for this named primary-to-воронка продаж на wildberries: как бесплатный отчёт находит слабые места Search HOLD. Financial reconciliation versus bounded seller report reading unresolved	Carry unresolved AI evidence for this target to M11; do not infer ownership or product claims.	docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT01_SEARCH_RESULT_V1.json@707a4f63595a005469b3066005e578bc0f38a13e | docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT02_SEARCH_RESULT_V1.json@d2aa5879577077e7d72cf54d3b7e96427a143c2c | docs/seo/M10C_CASE12_TERMINAL_CLOSURE_2026-09-25_R1.md@13860e1de07cdefd339e03b3553bdb0deb64d294 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_889316662ce52ff8
M10BCASE_905d903673405cdf	M9PAIR_8e6a6a8ed6d3413b	M9CL_4a7d76c662c7f172	M9CL_0ac1770f2755faaf	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `отчеты продаж маркетплейсов`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_8e6a6a8ed6d3413b | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.	HOLD	HOLD	The snapshot mixture or provenance gap remains material for this named primary-to-отчеты продаж маркетплейсов Search HOLD. Financial reconciliation versus bounded seller report reading unresolved	Carry unresolved AI evidence for this target to M11; do not infer ownership or product claims.	docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT01_SEARCH_RESULT_V1.json@707a4f63595a005469b3066005e578bc0f38a13e | docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT02_SEARCH_RESULT_V1.json@d2aa5879577077e7d72cf54d3b7e96427a143c2c | docs/seo/M10C_CASE12_TERMINAL_CLOSURE_2026-09-25_R1.md@13860e1de07cdefd339e03b3553bdb0deb64d294 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_8e6a6a8ed6d3413b
M10BCASE_905d903673405cdf	M9PAIR_97b7ae3ebbf0db08	M9CL_0ac1770f2755faaf	M9CL_80cd29d458ea642b	TERMINAL_CURRENT_SEARCH_CONFLICT	HOLD_PAGE_OWNERSHIP_BOUNDARY	AI framing for `отчет маркетплейса вайлдберриз` can diagnose OFFICIAL_VS_VENDOR_REPORT against adjacent frozen task `отчет о списаниях маркетплейс`; it cannot decide same/separate page.	Capture official versus third-party report citations and answer framing; test one named report-reading HOLD and associated unresolved material boundaries.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_97b7ae3ebbf0db08 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00033 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0ac1770f2755faaf	Causal diagnostic target only; original M10A pair stays HOLD, with zero same/separate page authorizations.	HOLD	HOLD	The snapshot mixture or provenance gap remains material for this named primary-to-отчет о списаниях маркетплейс Search HOLD. Financial reconciliation versus bounded seller report reading unresolved	Carry unresolved AI evidence for this target to M11; do not infer ownership or product claims.	docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT01_SEARCH_RESULT_V1.json@707a4f63595a005469b3066005e578bc0f38a13e | docs/seo/evidence/m10c/M10C_CASE12_SNAPSHOT02_SEARCH_RESULT_V1.json@d2aa5879577077e7d72cf54d3b7e96427a143c2c | docs/seo/M10C_CASE12_TERMINAL_CLOSURE_2026-09-25_R1.md@13860e1de07cdefd339e03b3553bdb0deb64d294 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_97b7ae3ebbf0db08
