hold_id	pair_id	semantic_identity_id_a	semantic_identity_id_b	cluster_id_a	cluster_id_b	pair_reason_code	exact_unknown	current_evidence	missing_evidence	why_not_guess	blocking_for_m10a	reopen_trigger	claim_boundary
M9H_0522f63654686498	M9PAIR_820e7bf3c0502909	M8SID_2a1f3b8d04a0da08	M8SID_3bf57790dda15865	M9CL_8f0e6e3238f52a2b	M9CL_d755a1fe3e51ac2e	H_NO_BILATERAL_SERP_SAME_TASK	Whether Отчёт «Доходы и расходы» Wildberries: как читать и сверять and Сверка отчетов с Wildberries can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=SAME; intent=SAME	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_a4df552e65ed5366	M9PAIR_9111d46ddd7f4690	M8SID_2a1f3b8d04a0da08	M8SID_50e949b2f6a4c494	M9CL_8f0e6e3238f52a2b	M9CL_9d782abd2186f6e2	H_NO_BILATERAL_SERP_SAME_TASK	Whether Отчёт «Доходы и расходы» Wildberries: как читать и сверять and Работа c маркетплейсом: отчеты и аналитика can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=COMPATIBLE; intent=SAME	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_f08e33972cca1df7	M9PAIR_1c74e17059241987	M8SID_2a1f3b8d04a0da08	M8SID_544e197891683f4c	M9CL_8f0e6e3238f52a2b	M9CL_261f95ceaf310c3a	H_NO_BILATERAL_SERP_SAME_TASK	Whether Отчёт «Доходы и расходы» Wildberries: как читать и сверять and Аналитика продавца Wildberries: как читать отчёты и находить точки роста can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=COMPATIBLE; intent=SAME	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_8fb372960409e3e1	M9PAIR_8b9b14a888256c03	M8SID_2a1f3b8d04a0da08	M8SID_644f4afb78dc957a	M9CL_8f0e6e3238f52a2b	M9CL_5aa7113efc724f06	H_MIXED_INTENT_BOUNDARY	Whether Отчёт «Доходы и расходы» Wildberries: как читать и сверять and отчеты маркетплейсов can be satisfied by one Search answer under their actual marketplace and intent boundaries.	M4QR2Q00035:RU225:TOP100; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=COMPATIBLE; intent=AMBIGUOUS	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_023174a8dafdbf04	M9PAIR_375edff0b6db1b60	M8SID_2a1f3b8d04a0da08	M8SID_7455a5a41ec9db71	M9CL_8f0e6e3238f52a2b	M9CL_a7c25b124fa757fd	H_NO_BILATERAL_SERP_SAME_TASK	Whether Отчёт «Доходы и расходы» Wildberries: как читать и сверять and Отчёт о реализации Wildberries: как читать финансовый отчёт и сверить выплату can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=SAME; intent=SAME	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_b50826553d7a2f22	M9PAIR_ac64d13b97145307	M8SID_2a1f3b8d04a0da08	M8SID_78187c521b37867e	M9CL_8f0e6e3238f52a2b	M9CL_76d530948f2a83bc	H_MIXED_INTENT_BOUNDARY	Whether Отчёт «Доходы и расходы» Wildberries: как читать и сверять and отчеты маркетплейсов примеры can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=COMPATIBLE; intent=AMBIGUOUS	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_a9777906985849a5	M9PAIR_935bb542eb9f3bd3	M8SID_2a1f3b8d04a0da08	M8SID_81a0551c95b1343e	M9CL_8f0e6e3238f52a2b	M9CL_ffefa36c3120e974	H_NO_BILATERAL_SERP_SAME_TASK	Whether Отчёт «Доходы и расходы» Wildberries: как читать и сверять and Отчет по операциям с маркетплейса can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=COMPATIBLE; intent=SAME	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_49d27360190458ba	M9PAIR_45e03ce62ffa9185	M8SID_2a1f3b8d04a0da08	M8SID_83f33ee4e629a7c9	M9CL_8f0e6e3238f52a2b	M9CL_adcead7701b4a4b4	H_MIXED_INTENT_BOUNDARY	Whether Отчёт «Доходы и расходы» Wildberries: как читать и сверять and Как читать финансовый отчёт Wildberries и Ozon can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=SAME; intent=AMBIGUOUS	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_066183845914a71c	M9PAIR_625ed0ca4cf1a663	M8SID_2a1f3b8d04a0da08	M8SID_853c71e68bd46c94	M9CL_8f0e6e3238f52a2b	M9CL_af749ec09b819751	H_NO_BILATERAL_SERP_SAME_TASK	Whether Отчёт «Доходы и расходы» Wildberries: как читать и сверять and Аналитика вайлдберриз: в каком отчете верные данные can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=COMPATIBLE; intent=SAME	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_eb46d618c9d6da15	M9PAIR_aa79a9deed928f80	M8SID_2a1f3b8d04a0da08	M8SID_8850a7f387c57a62	M9CL_8f0e6e3238f52a2b	M9CL_caacbc319d4bcb6f	H_MIXED_INTENT_BOUNDARY	Whether Отчёт «Доходы и расходы» Wildberries: как читать и сверять and отчет для селлеров can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=COMPATIBLE; intent=AMBIGUOUS	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_cbb242f1a5d782b0	M9PAIR_a5d178b31094d3d1	M8SID_2a1f3b8d04a0da08	M8SID_9abd6603016eb220	M9CL_8f0e6e3238f52a2b	M9CL_a376985a8068ec48	H_NO_BILATERAL_SERP_SAME_TASK	Whether Отчёт «Доходы и расходы» Wildberries: как читать и сверять and Комиссии на Wildberries: почему в отчёте одна ставка, а в тарифах другая can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=COMPATIBLE; intent=SAME	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_7a0152dc96f6ab9c	M9PAIR_0b23b716f6dfbdd5	M8SID_2a1f3b8d04a0da08	M8SID_9f67c7e74f7f9587	M9CL_8f0e6e3238f52a2b	M9CL_1de66900c2146c5b	H_NO_BILATERAL_SERP_SAME_TASK	Whether Отчёт «Доходы и расходы» Wildberries: как читать и сверять and Финансовый отчет WILDBERRIES – как читать? can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=SAME; intent=SAME	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_d252928b47a1502c	M9PAIR_375bab99c2bc0532	M8SID_2a1f3b8d04a0da08	M8SID_a0b46005e544f2a9	M9CL_8f0e6e3238f52a2b	M9CL_b9a650f7e0f5ffc5	H_NO_BILATERAL_SERP_SAME_TASK	Whether Отчёт «Доходы и расходы» Wildberries: как читать и сверять and Аналитика комиссии Wildberries: отчёты, сверка и контроль аномалий can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=COMPATIBLE; intent=SAME	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_89c3872db5e1b672	M9PAIR_d6be75beefc0f7d7	M8SID_2a1f3b8d04a0da08	M8SID_a5452022da8e1c54	M9CL_8f0e6e3238f52a2b	M9CL_7b0e9f96b0e08782	H_NO_BILATERAL_SERP_SAME_TASK	Whether Отчёт «Доходы и расходы» Wildberries: как читать и сверять and Аналитика Wildberries: отчёты, метрики и дашборды продавца can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=COMPATIBLE; intent=SAME	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
