pair_id	semantic_identity_id_a	semantic_identity_id_b	canonical_text_a	canonical_text_b	preliminary_family_a	preliminary_family_b	user_task_relation	intent_relation	marketplace_scope_relation	product_fit_relation	search_comparability	current_query_id_a	current_query_id_b	exact_url_overlap_top10_count	exact_url_union_top10_count	exact_url_jaccard_top10	exact_url_overlap_top20_count	exact_url_union_top20_count	exact_url_jaccard_top20	domain_overlap_top10_count	domain_union_top10_count	domain_jaccard_top10	result_page_type_relation	search_evidence_refs	evidence_grade	pair_decision	pair_reason_code	rationale	claim_boundary	m10d_effect_summary	m11_owner_compatibility	owner_id_a	owner_id_b	m11_pair_disposition	m11_rationale	m11_evidence_refs
M9PAIR_77e1f3e37e02d643	M8SID_3b92dfcc2a1d077e	M8SID_eaab889abab5ccd5	сервис аналитика продаж на маркетплейсах	ии для работы с маркетплейсами	F3	F4	DIFFERENT	AMBIGUOUS	SAME	COMPATIBLE	BOTH_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	M9BRW2Q_004_eaab889abab5ccd5	0	20	0.000000	0	40	0.000000	0	16	0.000000	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION | M9BRW2Q_004_eaab889abab5ccd5:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.	NONE_NO_TARGETED_M10D_OBSERVATION	NOT_APPLICABLE_HOLD_OWNER	NONE_HOLD	NONE_HOLD	NON_OWNER_PAIR	At least one M9 cluster has HOLD_NO_FINAL_OWNER; M9 SPLIT_SUPPORTED remains immutable; no page-owner compatibility verdict is inferred for an unassigned endpoint.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_77e1f3e37e02d643 | NON_MATERIAL_M9_PAIR | NO_TARGETED_M10D_EFFECT
M9PAIR_7c3025e43bf5ff10	M8SID_3b92dfcc2a1d077e	M8SID_ed13eac8643c4ddc	сервис аналитика продаж на маркетплейсах	Интеграция Gemini AI и Ozon Seller	F3	F2	DIFFERENT	SAME	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	ONE_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.	NONE_NO_TARGETED_M10D_OBSERVATION	NOT_APPLICABLE_HOLD_OWNER	NONE_HOLD	NONE_HOLD	NON_OWNER_PAIR	At least one M9 cluster has HOLD_NO_FINAL_OWNER; M9 SPLIT_SUPPORTED remains immutable; no page-owner compatibility verdict is inferred for an unassigned endpoint.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_7c3025e43bf5ff10 | NON_MATERIAL_M9_PAIR | NO_TARGETED_M10D_EFFECT
M9PAIR_d4362241511da7cf	M8SID_3b92dfcc2a1d077e	M8SID_ed858336de500ab2	сервис аналитика продаж на маркетплейсах	Внутренняя аналитика Wildberries: карта отчётов и еженедельный разбор	F3	F3	DIFFERENT	AMBIGUOUS	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	ONE_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.	NONE_NO_TARGETED_M10D_OBSERVATION	NOT_APPLICABLE_HOLD_OWNER	NONE_HOLD	NONE_HOLD	NON_OWNER_PAIR	At least one M9 cluster has HOLD_NO_FINAL_OWNER; M9 SPLIT_SUPPORTED remains immutable; no page-owner compatibility verdict is inferred for an unassigned endpoint.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_d4362241511da7cf | NON_MATERIAL_M9_PAIR | NO_TARGETED_M10D_EFFECT
M9PAIR_e3661d99ccc51321	M8SID_3b92dfcc2a1d077e	M8SID_ee6b9436900836db	сервис аналитика продаж на маркетплейсах	отчет маркетплейса озон	F3	F3	DIFFERENT	SAME	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	BOTH_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	M4QR2Q00033	0	20	0.000000	0	40	0.000000	0	18	0.000000	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION | M4QR2Q00033:RU225:TOP100	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.	NONE_NO_TARGETED_M10D_OBSERVATION	NOT_APPLICABLE_HOLD_OWNER	NONE_HOLD	NONE_HOLD	NON_OWNER_PAIR	At least one M9 cluster has HOLD_NO_FINAL_OWNER; M9 SPLIT_SUPPORTED remains immutable; no page-owner compatibility verdict is inferred for an unassigned endpoint.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_e3661d99ccc51321 | NON_MATERIAL_M9_PAIR | NO_TARGETED_M10D_EFFECT
M9PAIR_bcce8e1bfacf298d	M8SID_3b92dfcc2a1d077e	M8SID_f1b688e71eecda16	сервис аналитика продаж на маркетплейсах	программы аналитика маркетплейсов	F3	F3	SAME	SAME	SAME	COMPATIBLE	BOTH_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	M9BRQ_020_f1b688e71eecda16	1	19	0.052632	8	32	0.250000	1	17	0.058824	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION | M9BRQ_020_f1b688e71eecda16:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	H_INSUFFICIENT_BOUNDARY	HOLD_BOUNDARY	H_SEARCH_EVIDENCE_CONFLICT	Exact URL Top10 1/19, Top20 8/32; overlap cannot by itself establish shared page, and divergence alone cannot split. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.	NONE_NO_TARGETED_M10D_OBSERVATION	NOT_APPLICABLE_HOLD_OWNER	NONE_HOLD	NONE_HOLD	NON_OWNER_PAIR	At least one M9 cluster has HOLD_NO_FINAL_OWNER; M9 HOLD_BOUNDARY remains immutable; this material owner boundary is not resolved.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_bcce8e1bfacf298d | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_bcce8e1bfacf298d | NO_TARGETED_M10D_EFFECT
M9PAIR_2dc8167211dc93b7	M8SID_3b92dfcc2a1d077e	M8SID_f326261dec0f180d	сервис аналитика продаж на маркетплейсах	аналитика показателей продавца	F3	F3	DIFFERENT	AMBIGUOUS	AMBIGUOUS	COMPATIBLE	BOTH_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	M9BRQ_001_f326261dec0f180d	2	18	0.111111	4	36	0.111111	2	18	0.111111	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION | M9BRQ_001_f326261dec0f180d:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.	NONE_NO_TARGETED_M10D_OBSERVATION	NOT_APPLICABLE_HOLD_OWNER	NONE_HOLD	NONE_HOLD	NON_OWNER_PAIR	At least one M9 cluster has HOLD_NO_FINAL_OWNER; M9 SPLIT_SUPPORTED remains immutable; no page-owner compatibility verdict is inferred for an unassigned endpoint.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_2dc8167211dc93b7 | NON_MATERIAL_M9_PAIR | NO_TARGETED_M10D_EFFECT
M9PAIR_82d2716a44e01046	M8SID_3b92dfcc2a1d077e	M8SID_f56a9426dbf7f0a2	сервис аналитика продаж на маркетплейсах	сервис аналитика маркетплейсов бесплатно	F3	F3	SAME	SAME	SAME	COMPATIBLE	BOTH_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	M9BRQ_021_f56a9426dbf7f0a2	1	19	0.052632	2	38	0.052632	2	18	0.111111	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION | M9BRQ_021_f56a9426dbf7f0a2:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	H_INSUFFICIENT_BOUNDARY	HOLD_BOUNDARY	H_SEARCH_EVIDENCE_CONFLICT	Exact URL Top10 1/19, Top20 2/38; overlap cannot by itself establish shared page, and divergence alone cannot split. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.	NONE_NO_TARGETED_M10D_OBSERVATION	NOT_APPLICABLE_HOLD_OWNER	NONE_HOLD	NONE_HOLD	NON_OWNER_PAIR	At least one M9 cluster has HOLD_NO_FINAL_OWNER; M9 HOLD_BOUNDARY remains immutable; this material owner boundary is not resolved.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_82d2716a44e01046 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_82d2716a44e01046 | NO_TARGETED_M10D_EFFECT
M9PAIR_ba59f57e13f80b9f	M8SID_3b92dfcc2a1d077e	M8SID_f5fd17b7b76a574d	сервис аналитика продаж на маркетплейсах	ДРР на Wildberries и Ozon: что это, формула и какая норма	F3	F6	DIFFERENT	AMBIGUOUS	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	ONE_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.	NONE_NO_TARGETED_M10D_OBSERVATION	NOT_APPLICABLE_HOLD_OWNER	NONE_HOLD	NONE_HOLD	NON_OWNER_PAIR	At least one M9 cluster has HOLD_NO_FINAL_OWNER; M9 SPLIT_SUPPORTED remains immutable; no page-owner compatibility verdict is inferred for an unassigned endpoint.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_ba59f57e13f80b9f | NON_MATERIAL_M9_PAIR | NO_TARGETED_M10D_EFFECT
M9PAIR_15af344ad96304c6	M8SID_3b92dfcc2a1d077e	M8SID_f89f2eed596da6c9	сервис аналитика продаж на маркетплейсах	как загрузить отчеты маркетплейса	F3	F3	DIFFERENT	DIFFERENT	SAME	COMPATIBLE	BOTH_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	M9BRW2Q_009_f89f2eed596da6c9	0	20	0.000000	0	40	0.000000	0	19	0.000000	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION | M9BRW2Q_009_f89f2eed596da6c9:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.	NONE_NO_TARGETED_M10D_OBSERVATION	NOT_APPLICABLE_HOLD_OWNER	NONE_HOLD	NONE_HOLD	NON_OWNER_PAIR	At least one M9 cluster has HOLD_NO_FINAL_OWNER; M9 SPLIT_SUPPORTED remains immutable; no page-owner compatibility verdict is inferred for an unassigned endpoint.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_15af344ad96304c6 | NON_MATERIAL_M9_PAIR | NO_TARGETED_M10D_EFFECT
M9PAIR_96dc741dd182ed21	M8SID_3b92dfcc2a1d077e	M8SID_fb4d67f1c380d11c	сервис аналитика продаж на маркетплейсах	аналитика маркетплейсов топ сервисов	F3	F3	COMPATIBLE	SAME	SAME	COMPATIBLE	BOTH_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	M9BRW2Q_002_fb4d67f1c380d11c	0	20	0.000000	1	39	0.025641	0	18	0.000000	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION | M9BRW2Q_002_fb4d67f1c380d11c:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	H_INSUFFICIENT_BOUNDARY	HOLD_BOUNDARY	H_OTHER_BOUNDARY	Exact URL Top10 0/20, Top20 1/39; semantic relation permits same job but Search does not resolve its boundary. Zero alone cannot split. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.	NONE_NO_TARGETED_M10D_OBSERVATION	NOT_APPLICABLE_HOLD_OWNER	NONE_HOLD	NONE_HOLD	NON_OWNER_PAIR	At least one M9 cluster has HOLD_NO_FINAL_OWNER; M9 HOLD_BOUNDARY remains immutable; this material owner boundary is not resolved.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_96dc741dd182ed21 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_96dc741dd182ed21 | NO_TARGETED_M10D_EFFECT
M9PAIR_5a8fd934ff0ba448	M8SID_3b92dfcc2a1d077e	M8SID_fd88d7d9e3b2e406	сервис аналитика продаж на маркетплейсах	chatgpt для маркетплейсов	F3	F2	DIFFERENT	SAME	SAME	COMPATIBLE	BOTH_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	M4QR2Q00016	0	20	0.000000	0	40	0.000000	1	17	0.058824	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION | M4QR2Q00016:RU225:TOP100	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.	NONE_NO_TARGETED_M10D_OBSERVATION	NOT_APPLICABLE_HOLD_OWNER	NONE_HOLD	NONE_HOLD	NON_OWNER_PAIR	At least one M9 cluster has HOLD_NO_FINAL_OWNER; M9 SPLIT_SUPPORTED remains immutable; no page-owner compatibility verdict is inferred for an unassigned endpoint.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_5a8fd934ff0ba448 | NON_MATERIAL_M9_PAIR | NO_TARGETED_M10D_EFFECT
M9PAIR_6c02f2f94f8dccfe	M8SID_3b92dfcc2a1d077e	M8SID_fec20a96bbee4f45	сервис аналитика продаж на маркетплейсах	Статистика и аналитика продаж на Wildberries	F3	F3	DIFFERENT	AMBIGUOUS	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	ONE_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.	NONE_NO_TARGETED_M10D_OBSERVATION	NOT_APPLICABLE_HOLD_OWNER	NONE_HOLD	NONE_HOLD	NON_OWNER_PAIR	At least one M9 cluster has HOLD_NO_FINAL_OWNER; M9 SPLIT_SUPPORTED remains immutable; no page-owner compatibility verdict is inferred for an unassigned endpoint.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_6c02f2f94f8dccfe | NON_MATERIAL_M9_PAIR | NO_TARGETED_M10D_EFFECT
M9PAIR_fff0126519e30b1d	M8SID_3bf57790dda15865	M8SID_3e26a6dc912542f5	Сверка отчетов с Wildberries	бесплатный сервис аналитики маркетплейсов	F3	F3	DIFFERENT	AMBIGUOUS	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	BOTH_CURRENT_SERP	M9BRQ_009_3bf57790dda15865	M9BRQ_014_3e26a6dc912542f5	0	20	0.000000	0	40	0.000000	0	19	0.000000	NA_NOT_AUTHORIZED	M9BRQ_009_3bf57790dda15865:RU225:TOP100:ACCEPTED_TOP20_PROJECTION | M9BRQ_014_3e26a6dc912542f5:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.	NONE_NO_TARGETED_M10D_OBSERVATION	NOT_APPLICABLE_HOLD_OWNER	NONE_HOLD	NONE_HOLD	NON_OWNER_PAIR	At least one M9 cluster has HOLD_NO_FINAL_OWNER; M9 SPLIT_SUPPORTED remains immutable; no page-owner compatibility verdict is inferred for an unassigned endpoint.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_fff0126519e30b1d | NON_MATERIAL_M9_PAIR | NO_TARGETED_M10D_EFFECT
M9PAIR_ce11b34a0f17cc4a	M8SID_3bf57790dda15865	M8SID_3ebb28124694e272	Сверка отчетов с Wildberries	отчеты продаж маркетплейсов	F3	F3	DIFFERENT	AMBIGUOUS	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	BOTH_CURRENT_SERP	M9BRQ_009_3bf57790dda15865	M4QR2Q00036	0	20	0.000000	0	40	0.000000	1	16	0.062500	NA_NOT_AUTHORIZED	M9BRQ_009_3bf57790dda15865:RU225:TOP100:ACCEPTED_TOP20_PROJECTION | M4QR2Q00036:RU225:TOP100	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.	NONE_NO_TARGETED_M10D_OBSERVATION	NOT_APPLICABLE_HOLD_OWNER	NONE_HOLD	NONE_HOLD	NON_OWNER_PAIR	At least one M9 cluster has HOLD_NO_FINAL_OWNER; M9 SPLIT_SUPPORTED remains immutable; no page-owner compatibility verdict is inferred for an unassigned endpoint.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_ce11b34a0f17cc4a | NON_MATERIAL_M9_PAIR | NO_TARGETED_M10D_EFFECT
M9PAIR_84a7a3f7ec1b82a0	M8SID_3bf57790dda15865	M8SID_400f6c28e9d7fc9b	Сверка отчетов с Wildberries	Интеграция Claude AI (Anthropic) и Ozon Seller	F3	F2	DIFFERENT	AMBIGUOUS	DIFFERENT	COMPATIBLE	ONE_CURRENT_SERP	M9BRQ_009_3bf57790dda15865	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M9BRQ_009_3bf57790dda15865:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.	NONE_NO_TARGETED_M10D_OBSERVATION	NOT_APPLICABLE_HOLD_OWNER	NONE_HOLD	NONE_HOLD	NON_OWNER_PAIR	At least one M9 cluster has HOLD_NO_FINAL_OWNER; M9 SPLIT_SUPPORTED remains immutable; no page-owner compatibility verdict is inferred for an unassigned endpoint.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_84a7a3f7ec1b82a0 | NON_MATERIAL_M9_PAIR | NO_TARGETED_M10D_EFFECT
M9PAIR_d572d874dd524792	M8SID_3bf57790dda15865	M8SID_41128f837d61e865	Сверка отчетов с Wildberries	аналитика маркетплейсов сервисы анализа	F3	F3	DIFFERENT	AMBIGUOUS	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	BOTH_CURRENT_SERP	M9BRQ_009_3bf57790dda15865	M9BRQ_023_41128f837d61e865	0	20	0.000000	0	40	0.000000	0	19	0.000000	NA_NOT_AUTHORIZED	M9BRQ_009_3bf57790dda15865:RU225:TOP100:ACCEPTED_TOP20_PROJECTION | M9BRQ_023_41128f837d61e865:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.	NONE_NO_TARGETED_M10D_OBSERVATION	NOT_APPLICABLE_HOLD_OWNER	NONE_HOLD	NONE_HOLD	NON_OWNER_PAIR	At least one M9 cluster has HOLD_NO_FINAL_OWNER; M9 SPLIT_SUPPORTED remains immutable; no page-owner compatibility verdict is inferred for an unassigned endpoint.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_d572d874dd524792 | NON_MATERIAL_M9_PAIR | NO_TARGETED_M10D_EFFECT
