pair_id	semantic_identity_id_a	semantic_identity_id_b	canonical_text_a	canonical_text_b	preliminary_family_a	preliminary_family_b	user_task_relation	intent_relation	marketplace_scope_relation	product_fit_relation	search_comparability	current_query_id_a	current_query_id_b	exact_url_overlap_top10_count	exact_url_union_top10_count	exact_url_jaccard_top10	exact_url_overlap_top20_count	exact_url_union_top20_count	exact_url_jaccard_top20	domain_overlap_top10_count	domain_union_top10_count	domain_jaccard_top10	result_page_type_relation	search_evidence_refs	evidence_grade	pair_decision	pair_reason_code	rationale	claim_boundary
M9PAIR_7595b76c6a21d857	M8SID_0ce35825bf4cba3b	M8SID_b5ea13003e4c370e	Воронка продаж на Wildberries: как бесплатный отчёт находит слабые места	где скачать отчет о выкупах маркетплейсов	F3	F3	COMPATIBLE	AMBIGUOUS	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	ONE_CURRENT_SERP	NONE	M9BRW2Q_008_b5ea13003e4c370e	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M9BRW2Q_008_b5ea13003e4c370e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	H_INSUFFICIENT_BOUNDARY	HOLD_BOUNDARY	H_MIXED_INTENT_BOUNDARY	Mixed versus single-funnel intent leaves one shared-answer decision unresolved; URL overlap alone does not settle it. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_abf3e421c43ae8b9	M8SID_0ce35825bf4cba3b	M8SID_bc3305b7d5adfb2b	Воронка продаж на Wildberries: как бесплатный отчёт находит слабые места	ии агент для wildberries	F3	F1	DIFFERENT	AMBIGUOUS	SAME	COMPATIBLE	ONE_CURRENT_SERP	NONE	M4QR2Q00006	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M4QR2Q00006:RU225:TOP100	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_b17e845b189c0446	M8SID_0ce35825bf4cba3b	M8SID_c41c83a50b6900cb	Воронка продаж на Wildberries: как бесплатный отчёт находит слабые места	ии агенты маркетплейсы отчеты	F3	F1	DIFFERENT	AMBIGUOUS	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	ONE_CURRENT_SERP	NONE	M9BRW2Q_007_c41c83a50b6900cb	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M9BRW2Q_007_c41c83a50b6900cb:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_3f267c6a4222a726	M8SID_0ce35825bf4cba3b	M8SID_c4d7f4ca514dc5fd	Воронка продаж на Wildberries: как бесплатный отчёт находит слабые места	ии анализ продаж маркетплейсов	F3	F3	DIFFERENT	AMBIGUOUS	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	ONE_CURRENT_SERP	NONE	M9BRQ_006_c4d7f4ca514dc5fd	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M9BRQ_006_c4d7f4ca514dc5fd:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_889316662ce52ff8	M8SID_0ce35825bf4cba3b	M8SID_c65a5e24dfdb39bc	Воронка продаж на Wildberries: как бесплатный отчёт находит слабые места	отчет маркетплейса вайлдберриз	F3	F3	COMPATIBLE	AMBIGUOUS	SAME	COMPATIBLE	ONE_CURRENT_SERP	NONE	M4QR2Q00032	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M4QR2Q00032:RU225:TOP100	H_INSUFFICIENT_BOUNDARY	HOLD_BOUNDARY	H_MIXED_INTENT_BOUNDARY	Mixed versus single-funnel intent leaves one shared-answer decision unresolved; URL overlap alone does not settle it. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_238c69834fb35a19	M8SID_0ce35825bf4cba3b	M8SID_c673d63396e872d3	Воронка продаж на Wildberries: как бесплатный отчёт находит слабые места	Внутренняя аналитика WILDBERRIES. Как читать отчеты в личном кабинете?	F3	F3	COMPATIBLE	SAME	SAME	COMPATIBLE	NO_CURRENT_SERP	NONE	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	NO_CURRENT_EXACT_SERP	H_INSUFFICIENT_BOUNDARY	HOLD_BOUNDARY	H_NO_BILATERAL_SERP_SAME_TASK	Neither exact current RU225 Search snapshot exists; accepted task compatibility remains unresolved, not zero overlap. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_8db6de5702681a97	M8SID_0ce35825bf4cba3b	M8SID_c6b3851b9dcf0b07	Воронка продаж на Wildberries: как бесплатный отчёт находит слабые места	отчет о списаниях маркетплейс	F3	F3	DIFFERENT	AMBIGUOUS	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	ONE_CURRENT_SERP	NONE	M4QR2Q00034	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M4QR2Q00034:RU225:TOP100	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_54b97656c0049b24	M8SID_0ce35825bf4cba3b	M8SID_c8bd772d7a8b9ccb	Воронка продаж на Wildberries: как бесплатный отчёт находит слабые места	Как сверить отчёты маркетплейсов и найти скрытые удержания	F3	F3	DIFFERENT	AMBIGUOUS	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	NO_CURRENT_SERP	NONE	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	NO_CURRENT_EXACT_SERP	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_3dc397a2e8a0fec2	M8SID_0ce35825bf4cba3b	M8SID_c9ca51837b06e207	Воронка продаж на Wildberries: как бесплатный отчёт находит слабые места	Отчёт «Поисковые запросы на WB»	F3	F3	DIFFERENT	SAME	SAME	COMPATIBLE	NO_CURRENT_SERP	NONE	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	NO_CURRENT_EXACT_SERP	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_bf947863362809fc	M8SID_0ce35825bf4cba3b	M8SID_c9cbb3939920b7ee	Воронка продаж на Wildberries: как бесплатный отчёт находит слабые места	сервис аналитики маркетплейсов	F3	F3	DIFFERENT	AMBIGUOUS	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	ONE_CURRENT_SERP	NONE	M4QR2Q00042	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M4QR2Q00042:RU225:TOP100	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_cd048415411f2161	M8SID_0ce35825bf4cba3b	M8SID_ce5c460b3a2124bb	Воронка продаж на Wildberries: как бесплатный отчёт находит слабые места	Воронка продаж на Wildberries: как сравнивать периоды и показатели площадки	F3	F3	SAME	SAME	SAME	COMPATIBLE	NO_CURRENT_SERP	NONE	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	NO_CURRENT_EXACT_SERP	H_INSUFFICIENT_BOUNDARY	HOLD_BOUNDARY	H_NO_BILATERAL_SERP_SAME_TASK	Neither exact current RU225 Search snapshot exists; accepted task compatibility remains unresolved, not zero overlap. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_876210d013b17375	M8SID_0ce35825bf4cba3b	M8SID_ce7224790a6414bc	Воронка продаж на Wildberries: как бесплатный отчёт находит слабые места	Аналитика Wildberries: ТОП показателей и инструментов	F3	F3	DIFFERENT	SAME	SAME	COMPATIBLE	NO_CURRENT_SERP	NONE	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	NO_CURRENT_EXACT_SERP	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_eba5e84dbcbf59d9	M8SID_0ce35825bf4cba3b	M8SID_d0cfc29dc443bd98	Воронка продаж на Wildberries: как бесплатный отчёт находит слабые места	ии агент для озон	F3	F1	DIFFERENT	AMBIGUOUS	DIFFERENT	COMPATIBLE	ONE_CURRENT_SERP	NONE	M4QR2Q00007	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M4QR2Q00007:RU225:TOP100	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_c2252dabcd7bd6eb	M8SID_0ce35825bf4cba3b	M8SID_d7ea4f8099802690	Воронка продаж на Wildberries: как бесплатный отчёт находит слабые места	Интеграция ChatGPT (OpenAI) и Wildberries	F3	F2	DIFFERENT	AMBIGUOUS	SAME	COMPATIBLE	NO_CURRENT_SERP	NONE	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	NO_CURRENT_EXACT_SERP	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_0fa206f791eb00c5	M8SID_0ce35825bf4cba3b	M8SID_d9a5cc3e810be381	Воронка продаж на Wildberries: как бесплатный отчёт находит слабые места	отчеты для селлеров маркетплейсов	F3	F3	COMPATIBLE	SAME	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	ONE_CURRENT_SERP	NONE	M4QR2Q00012	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M4QR2Q00012:RU225:TOP100	H_INSUFFICIENT_BOUNDARY	HOLD_BOUNDARY	H_ONE_SERP_INSUFFICIENT	Only one exact current RU225 Search snapshot exists; task/intent compatibility alone cannot settle the same-page boundary. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_3acdd237b3322f59	M8SID_0ce35825bf4cba3b	M8SID_dd5178f08e076841	Воронка продаж на Wildberries: как бесплатный отчёт находит слабые места	Как читать финансовый отчёт Wildberries и сверять итоговую сумму	F3	F3	DIFFERENT	AMBIGUOUS	SAME	COMPATIBLE	NO_CURRENT_SERP	NONE	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	NO_CURRENT_EXACT_SERP	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_6e2314d2007d7182	M8SID_0ce35825bf4cba3b	M8SID_def0afbc32106614	Воронка продаж на Wildberries: как бесплатный отчёт находит слабые места	Сводный отчёт по продавцу	F3	F3	COMPATIBLE	SAME	AMBIGUOUS	COMPATIBLE	NO_CURRENT_SERP	NONE	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	NO_CURRENT_EXACT_SERP	H_INSUFFICIENT_BOUNDARY	HOLD_BOUNDARY	H_GENERIC_SPECIFIC_UNRESOLVED	Accepted marketplace/entity scope relation is ambiguous; same-page satisfaction cannot be decided from URLs alone. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_1a7885cd7a4f744f	M8SID_0ce35825bf4cba3b	M8SID_df79f0c3371689ed	Воронка продаж на Wildberries: как бесплатный отчёт находит слабые места	Отчёт о продажах Wildberries: как читать и выгружать	F3	F3	COMPATIBLE	SAME	SAME	COMPATIBLE	NO_CURRENT_SERP	NONE	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	NO_CURRENT_EXACT_SERP	H_INSUFFICIENT_BOUNDARY	HOLD_BOUNDARY	H_NO_BILATERAL_SERP_SAME_TASK	Neither exact current RU225 Search snapshot exists; accepted task compatibility remains unresolved, not zero overlap. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_09b780199dcba751	M8SID_0ce35825bf4cba3b	M8SID_e008cf0c1b28b363	Воронка продаж на Wildberries: как бесплатный отчёт находит слабые места	аналитика маркетплейсов с ии	F3	F3	DIFFERENT	AMBIGUOUS	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	ONE_CURRENT_SERP	NONE	M9BRQ_007_e008cf0c1b28b363	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M9BRQ_007_e008cf0c1b28b363:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_b3bf78e10ae3928c	M8SID_0ce35825bf4cba3b	M8SID_e10faa73a1384257	Воронка продаж на Wildberries: как бесплатный отчёт находит слабые места	отчеты для селлеров	F3	F3	COMPATIBLE	AMBIGUOUS	AMBIGUOUS	COMPATIBLE	ONE_CURRENT_SERP	NONE	M9BRQ_004_e10faa73a1384257	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M9BRQ_004_e10faa73a1384257:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	H_INSUFFICIENT_BOUNDARY	HOLD_BOUNDARY	H_MIXED_INTENT_BOUNDARY	Mixed versus single-funnel intent leaves one shared-answer decision unresolved; URL overlap alone does not settle it. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_da9b4f087473cb53	M8SID_0ce35825bf4cba3b	M8SID_eaab889abab5ccd5	Воронка продаж на Wildberries: как бесплатный отчёт находит слабые места	ии для работы с маркетплейсами	F3	F4	DIFFERENT	SAME	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	ONE_CURRENT_SERP	NONE	M9BRW2Q_004_eaab889abab5ccd5	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M9BRW2Q_004_eaab889abab5ccd5:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
