diagnostic_id	semantic_identity_id	diagnostic_class	observed_conflict	expected_review	final_resolution	changed_by_diagnostic	sibling_impact_checked	notes
M8D000295	M8SID_095e8d21d47fae3e	MARKETPLACE_SCOPE_MIX	M6SRC03917:HOLD_AMBIGUOUS	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_M6_SOURCE_IDENTITY; M6_SOURCE_HOLD	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC03917:HOLD_AMBIGUOUS; Product Truth current
M8D000296	M8SID_a631f266f43adfb8	HUMAN_SOFTWARE_ROLE	найм и увольнение сотрудников на wildberries: рекомендации и учет мотивации	Check role/entity/capability against Product Truth and exact source evidence	EXCLUDED / X_HUMAN_TRAINING; HUMAN_TRAINING	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC00517:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000297	M8SID_eead3ac6ff9acbe8	HUMAN_SOFTWARE_ROLE	найм руководителя на wildberries: ключевые моменты	Check role/entity/capability against Product Truth and exact source evidence	EXCLUDED / X_HUMAN_TRAINING; HUMAN_TRAINING	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC04042:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000298	M8SID_cceb19ae04e96cd1	MARKETPLACE_SCOPE_MIX	настройка внутренней рекламы ozon, wb «по уму». научим контролирорвать кабинет с claude code	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_DEVELOPER_INTENT; DEVELOPER_COLLISION	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC00575:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000299	M8SID_d20e98d3fcae7c68	MARKETPLACE_SCOPE_MIX	M6SRC01126:HOLD_AMBIGUOUS	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_M6_SOURCE_IDENTITY; M6_SOURCE_HOLD	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC01126:HOLD_AMBIGUOUS; Product Truth current
M8D000300	M8SID_652aa48f3d0a2d65	MARKETPLACE_SCOPE_MIX	настройка рекламы ozon, wb с помощью ии — вместо автобиддера для поставщиков озон, вб	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_SOURCE_PRODUCT_SCOPE_CONFLICT; SCOPE_CONFLICT	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC02731:OUT_OF_PRODUCT_SCOPE; Product Truth current
M8D000301	M8SID_908a5c503bd33e71	EXTERNAL_INTERNAL_ANALYTICS	M6SRC05550:HOLD_AMBIGUOUS	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_M6_SOURCE_IDENTITY; M6_SOURCE_HOLD	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC05550:HOLD_AMBIGUOUS; Product Truth current
M8D000302	M8SID_d3d0e8ea7a4ce097	MARKETPLACE_SCOPE_MIX	M6SRC01405:HOLD_AMBIGUOUS | M6SRC02344:HOLD_AMBIGUOUS	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_M6_SOURCE_IDENTITY; M6_SOURCE_HOLD	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC01405:HOLD_AMBIGUOUS | M6SRC02344:HOLD_AMBIGUOUS; Product Truth current
M8D000303	M8SID_d9a867bf1aabe8df	MARKETPLACE_SCOPE_MIX	нейросети wildberries и ozon: ии-инструменты в кабинете продавца	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_COMPETITOR_ONLY; COMPETITOR_ONLY	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC02193:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000304	M8SID_7b027b05bd22f0f1	MARKETPLACE_SCOPE_MIX	нейросети для карточек маркетплейсов: 9 лучших ии для товаров на wildberries, авито, ozon	Check role/entity/capability against Product Truth and exact source evidence	EXCLUDED / X_FOREIGN_ENTITY; EXPLICIT_FOREIGN	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC01201:OUT_OF_PRODUCT_SCOPE; Product Truth current
M8D000305	M8SID_845f9e39b419e8d2	HUMAN_SOFTWARE_ROLE	нейросети для маркетплейсов курсы	Check role/entity/capability against Product Truth and exact source evidence	EXCLUDED / X_M2R_NOISE; M2R_NOISE	NO	FULL_EXACT_KEY_UNIVERSE	M2R=M2R:line=130:B01/B01-02; M6=NO_EXACT_M6_SOURCE_LINK; Product Truth current
M8D000306	M8SID_904eeb20f98c6dca	HUMAN_SOFTWARE_ROLE	нейросети для маркетплейсов обучение	Check role/entity/capability against Product Truth and exact source evidence	EXCLUDED / X_M2R_NOISE; M2R_NOISE	NO	FULL_EXACT_KEY_UNIVERSE	M2R=M2R:line=129:B01/B01-02; M6=NO_EXACT_M6_SOURCE_LINK; Product Truth current
M8D000307	M8SID_3774b4e7f7dffc0e	MARKETPLACE_SCOPE_MIX	M6SRC02344:HOLD_AMBIGUOUS	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_M6_SOURCE_IDENTITY; M6_SOURCE_HOLD	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC02344:HOLD_AMBIGUOUS; Product Truth current
M8D000308	M8SID_6b870455505af35f	MARKETPLACE_SCOPE_MIX	M6SRC02344:HOLD_AMBIGUOUS	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_M6_SOURCE_IDENTITY; M6_SOURCE_HOLD	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC02344:HOLD_AMBIGUOUS; Product Truth current
M8D000309	M8SID_71837954a4866708	BUYER_SELLER_ROLE	нейросети у руля покупок: как ии меняет поведение покупателей на маркетплейсах	Check role/entity/capability against Product Truth and exact source evidence	EXCLUDED / X_BUYER_ONLY; BUYER_ONLY	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC04767:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000310	M8SID_fe97a93e58d957bf	EXTERNAL_INTERNAL_ANALYTICS	нишевой маркетплейс: как запустить и развивать проект для узкой аудитории	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_EXTERNAL_INTELLIGENCE; EXTERNAL_HOLD	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC02926:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000311	M8SID_30cb41b2494aaa69	MARKETPLACE_SCOPE_MIX	нишевые маркетплейсы россии 2026: 9 альтернатив wildberries и ozon — что с ними сейчас	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_EXTERNAL_INTELLIGENCE; EXTERNAL_HOLD	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC04418:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000312	M8SID_486059ca01f94970	EXTERNAL_INTERNAL_ANALYTICS	ниши на маркетплейсах в 2026 году: где искать рост и как не прогореть	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_EXTERNAL_INTELLIGENCE; EXTERNAL_HOLD	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC05628:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000313	M8SID_a1c31ffca082eb0e	READ_ONLY_MUTATION	M6SRC01992:HOLD_AMBIGUOUS	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_M6_SOURCE_IDENTITY; M6_SOURCE_HOLD	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC01992:HOLD_AMBIGUOUS; Product Truth current
M8D000314	M8SID_a96d4d0488ee2407	MARKETPLACE_SCOPE_MIX	новости wildberries, ozon, яндекс маркет, мегамаркет. обзор за неделю с 12 по 16 августа	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_OTHER_ENTITY_NAVIGATION; NAMED_ENTITY_HOLD	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC05295:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000315	M8SID_6cbae84727522183	MARKETPLACE_SCOPE_MIX	новости wildberries, ozon, яндекс маркет. обзор за неделю с 13 по 19 января	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_OTHER_ENTITY_NAVIGATION; NAMED_ENTITY_HOLD	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC02888:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000316	M8SID_dca3d9bf444cd47d	MARKETPLACE_SCOPE_MIX	новости вайлдберриз, озон, яндекс маркет и мегамаркет. обзор за неделю с 15 по 21 января	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_OTHER_ENTITY_NAVIGATION; NAMED_ENTITY_HOLD	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC04355:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000317	M8SID_96c0d6aacddf32b0	MARKETPLACE_SCOPE_MIX	новости вайлдберриз, озон, яндекс маркет и мегамаркет. обзор за неделю с 18 по 24 декабря	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_OTHER_ENTITY_NAVIGATION; NAMED_ENTITY_HOLD	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC00687:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000318	M8SID_549f57d264977e90	MARKETPLACE_SCOPE_MIX	новости вайлдберриз, озон, яндекс маркет, мегамаркет. обзор за неделю с 11 по 17 декабря	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_OTHER_ENTITY_NAVIGATION; NAMED_ENTITY_HOLD	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC00725:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000319	M8SID_0405fb585ce996f1	MARKETPLACE_SCOPE_MIX	новости вайлдберриз, озон, яндекс маркет, мегамаркет. обзор за неделю с 14 по 20 октября	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_OTHER_ENTITY_NAVIGATION; NAMED_ENTITY_HOLD	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC04557:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000320	M8SID_1f120b09967008ee	MARKETPLACE_SCOPE_MIX	новости вайлдберриз, озон, яндекс маркет, мегамаркет. обзор за неделю с 16 по 22 сентября	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_OTHER_ENTITY_NAVIGATION; NAMED_ENTITY_HOLD	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC00504:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000321	M8SID_ce4ac6e0e70910ba	MARKETPLACE_SCOPE_MIX	новости вайлдберриз, озон, яндекс маркет, мегамаркет. обзор за неделю с 19 по 25 августа	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_OTHER_ENTITY_NAVIGATION; NAMED_ENTITY_HOLD	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC04500:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000322	M8SID_873e465d085054ec	MARKETPLACE_SCOPE_MIX	новости вайлдберриз, озон, яндекс маркет, мегамаркет. обзор за неделю с 2 по 8 сентября	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_OTHER_ENTITY_NAVIGATION; NAMED_ENTITY_HOLD	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC03370:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000323	M8SID_74d7a04dc3baae5d	MARKETPLACE_SCOPE_MIX	новости вайлдберриз, озон, яндекс маркет, мегамаркет. обзор за неделю с 21 по 27 октября	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_OTHER_ENTITY_NAVIGATION; NAMED_ENTITY_HOLD	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC01837:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000324	M8SID_71f1729a1bafec6f	MARKETPLACE_SCOPE_MIX	новости вайлдберриз, озон, яндекс маркет, мегамаркет. обзор за неделю с 23 по 29 сентября	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_OTHER_ENTITY_NAVIGATION; NAMED_ENTITY_HOLD	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC01971:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000325	M8SID_5a7c3d2aaf68cbcd	MARKETPLACE_SCOPE_MIX	новости вайлдберриз, озон, яндекс маркет, мегамаркет. обзор за неделю с 26 августа по 1 сентября	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_OTHER_ENTITY_NAVIGATION; NAMED_ENTITY_HOLD	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC04853:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000326	M8SID_22507edbb6e260f0	MARKETPLACE_SCOPE_MIX	новости вайлдберриз, озон, яндекс маркет, мегамаркет. обзор за неделю с 28 октября по 4 ноября	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_OTHER_ENTITY_NAVIGATION; NAMED_ENTITY_HOLD	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC01290:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000327	M8SID_ece0791a4d5d6f86	MARKETPLACE_SCOPE_MIX	новости вайлдберриз, озон, яндекс маркет, мегамаркет. обзор за неделю с 30 декабря по 9 января	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_OTHER_ENTITY_NAVIGATION; NAMED_ENTITY_HOLD	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC03656:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000328	M8SID_2efbae00789c80f7	MARKETPLACE_SCOPE_MIX	новости вайлдберриз, озон, яндекс маркет, мегамаркет. обзор за неделю с 30 сентября по 6 октября	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_OTHER_ENTITY_NAVIGATION; NAMED_ENTITY_HOLD	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC03858:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000329	M8SID_654d4a9f3332d66c	MARKETPLACE_SCOPE_MIX	новости вайлдберриз, озон, яндекс маркет, мегамаркет. обзор за неделю с 5 по 10 ноября	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_OTHER_ENTITY_NAVIGATION; NAMED_ENTITY_HOLD	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC02562:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000330	M8SID_9c4a599b5229a13b	MARKETPLACE_SCOPE_MIX	новости вайлдберриз, озон, яндекс маркет, мегамаркет. обзор за неделю с 7 по 13 октября	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_OTHER_ENTITY_NAVIGATION; NAMED_ENTITY_HOLD	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC00473:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000331	M8SID_8b57cdd7e167c8b0	MARKETPLACE_SCOPE_MIX	новости вайлдберриз, озон, яндекс маркет, мегамаркет. обзор за неделю с 9 по 14 января	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_OTHER_ENTITY_NAVIGATION; NAMED_ENTITY_HOLD	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC01241:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000332	M8SID_98a30a0690e8e9b3	MARKETPLACE_SCOPE_MIX	новости вайлдберриз, озон, яндекс маркет, мегамаркет. обзор за неделю с 9 по 15 сентября	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_OTHER_ENTITY_NAVIGATION; NAMED_ENTITY_HOLD	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC04996:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000333	M8SID_bb715b0bbbaa168b	MARKETPLACE_SCOPE_MIX	новости вайлдберриз, озон, яндексмаркет и мегамаркет. обзор за неделю с 12 по 19 февраля	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_COMPETITOR_ONLY; COMPETITOR_ONLY	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC00947:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000334	M8SID_fe82b9827b2d89c1	MARKETPLACE_SCOPE_MIX	новости вайлдберриз, озон, яндексмаркет и мегамаркет. обзор за неделю с 26 февраля по 3 марта	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_COMPETITOR_ONLY; COMPETITOR_ONLY	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC00013:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000335	M8SID_8e1784cec518affc	MARKETPLACE_SCOPE_MIX	новости вайлдберриз, озон, яндексмаркет и мегамаркет. обзор за неделю с 29 января по 4 февраля	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_COMPETITOR_ONLY; COMPETITOR_ONLY	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC05303:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000336	M8SID_b492f8cd2700173c	MARKETPLACE_SCOPE_MIX	новости вайлдберриз, озон, яндексмаркет, мегамаркет. обзор за неделю с 1 по 7 апреля	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_COMPETITOR_ONLY; COMPETITOR_ONLY	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC03867:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000337	M8SID_3e0c9a4da118beec	MARKETPLACE_SCOPE_MIX	новости вайлдберриз, озон, яндексмаркет, мегамаркет. обзор за неделю с 10 по 14 июня	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_COMPETITOR_ONLY; COMPETITOR_ONLY	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC02062:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000338	M8SID_e82b0cbbe733fb65	MARKETPLACE_SCOPE_MIX	новости вайлдберриз, озон, яндексмаркет, мегамаркет. обзор за неделю с 11 по 17 марта	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_COMPETITOR_ONLY; COMPETITOR_ONLY	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC05239:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000339	M8SID_4eee447ea054d169	MARKETPLACE_SCOPE_MIX	новости вайлдберриз, озон, яндексмаркет, мегамаркет. обзор за неделю с 13 по 19 мая	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_COMPETITOR_ONLY; COMPETITOR_ONLY	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC01892:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000340	M8SID_b8f1b66eb57bbecf	MARKETPLACE_SCOPE_MIX	новости вайлдберриз, озон, яндексмаркет, мегамаркет. обзор за неделю с 15 по 21 апреля	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_COMPETITOR_ONLY; COMPETITOR_ONLY	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC05546:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000341	M8SID_afb9a63dee16a2df	MARKETPLACE_SCOPE_MIX	новости вайлдберриз, озон, яндексмаркет, мегамаркет. обзор за неделю с 18 по 24 марта	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_COMPETITOR_ONLY; COMPETITOR_ONLY	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC04869:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000342	M8SID_f763c4de32d73074	MARKETPLACE_SCOPE_MIX	новости вайлдберриз, озон, яндексмаркет, мегамаркет. обзор за неделю с 19 по 25 февраля	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_COMPETITOR_ONLY; COMPETITOR_ONLY	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC02391:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000343	M8SID_45144d0509dee64c	MARKETPLACE_SCOPE_MIX	новости вайлдберриз, озон, яндексмаркет, мегамаркет. обзор за неделю с 20 по 26 мая	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_COMPETITOR_ONLY; COMPETITOR_ONLY	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC00092:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
M8D000344	M8SID_e15e8e0679b0b4bf	MARKETPLACE_SCOPE_MIX	новости вайлдберриз, озон, яндексмаркет, мегамаркет. обзор за неделю с 22 апреля по 5 мая	Check role/entity/capability against Product Truth and exact source evidence	REVIEW_HOLD / H_COMPETITOR_ONLY; COMPETITOR_ONLY	NO	FULL_EXACT_KEY_UNIVERSE	M2R=; M6=M6SRC03285:NO_INCREMENTAL_INFORMATION_GAIN; Product Truth current
