execution_query_id	exact_query_text	exact_safe_comparison_key	source_universe_row_ids	source_classes	marketplace_scope	task_or_candidate_groups	existing_demand_evidence	m3_relation	information_gain_question	downstream_decision	planned_search_type	planned_region	planned_page	planned_depth	planned_group_mode	planned_docs_in_group	planned_family_mode	planned_fix_typo_mode	planned_sort	provider_limit_check	batch_id
M4QR2Q00133	ии анализ продаж маркетплейсов	ии анализ продаж маркетплейсов	M4QR2U00317	M2R	GENERIC_MARKETPLACE	F3	M2R_OBSERVED_WORDSTAT:EMPTY_SUCCESS_SEED=	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=30; words=4	M4Q-R2-B001
M4QR2Q00134	ИИ анализ товаров Ozon: как найти прибыльную нишу с помощью нейросетей	ии анализ товаров ozon: как найти прибыльную нишу с помощью нейросетей	M4QR2U03047 || M4QR2U12764	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_8a8288203e56d3c1fc4a / ии анализ товаров ozon как найти прибыльную нишу с помощью нейросетей	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=70; words=11	M4Q-R2-B001
M4QR2Q00135	ИИ аналитика Ozon для анализа конкурентов и точек роста	ии аналитика ozon для анализа конкурентов и точек роста	M4QR2U02539 || M4QR2U02546	M4C_CANDIDATE	OZON_WB_OR_MARKETPLACE	CG_3d621831207def21df00 / inventory_supply || CG_410cceaabce2c62f4a17 / seller_analytics	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=55; words=9	M4Q-R2-B001
M4QR2Q00136	ии ассистент для маркетплейсов	ии ассистент для маркетплейсов	M4QR2U00073 || M4QR2U00443 || M4QR2U00444	M2R	GENERIC_MARKETPLACE	F1	M2R_OBSERVED_WORDSTAT:DIRECT_RESULT=13 || TESTED_SEED=13	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=30; words=4	M4Q-R2-B001
M4QR2Q00137	ии ассистент для озон	ии ассистент для озон	M4QR2U00232 || M4QR2U00499 || M4QR2U00500	M2R	OZON	F1	M2R_OBSERVED_WORDSTAT:DIRECT_RESULT=10 || TESTED_SEED=10	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=21; words=4	M4Q-R2-B001
M4QR2Q00138	ии ассистент селлера	ии ассистент селлера	M4QR2U01099	M2R	GENERIC_MARKETPLACE	F1	M2R_OBSERVED_WORDSTAT:TOTALCOUNT_ONLY_SEED=2	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=20; words=3	M4Q-R2-B001
M4QR2Q00139	ИИ для ответов на отзывы Ozon: анализ, генерация и мониторинг	ии для ответов на отзывы ozon: анализ, генерация и мониторинг	M4QR2U03049 || M4QR2U10393	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_23e319a6283399e380d1 / ии для ответов на отзывы ozon анализ генерация и мониторинг	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=61; words=10	M4Q-R2-B001
M4QR2Q00140	ИИ менеджер для селлеров и задачи для AI помощника	ии менеджер для селлеров и задачи для ai помощника	M4QR2U02569 || M4QR2U02570	M4C_CANDIDATE	OZON_WB_OR_MARKETPLACE	CG_4d6805947673bca092e0 / seller_procedural_help || CG_9af4b32741414df7852d / ai_or_digital_helper	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=50; words=9	M4Q-R2-B001
M4QR2Q00141	ии помощник селлера	ии помощник селлера	M4QR2U00196	M2R	GENERIC_MARKETPLACE	F4	M2R_OBSERVED_WORDSTAT:TOTALCOUNT_ONLY_SEED=20	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=19; words=3	M4Q-R2-B001
M4QR2Q00142	ИИ-агент для Wildberries и Ozon: как подключить ИИ прямо к кабинету продавца	ии-агент для wildberries и ozon: как подключить ии прямо к кабинету продавца	M4QR2U08395	M4C_CANDIDATE	OZON_WB_OR_MARKETPLACE	CG_10308e12bc0c55cb8ab9 / ии агент для wildberries и ozon как подключить ии прямо к кабинету продавца	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=76; words=12	M4Q-R2-B001
M4QR2Q00143	ИИ-агент для Wildberries: аналитика магазина в чате — СуперИнтеллект	ии-агент для wildberries: аналитика магазина в чате — суперинтеллект	M4QR2U02227 || M4QR2U02235	M4C_CANDIDATE	OZON_WB_OR_MARKETPLACE	CG_410cceaabce2c62f4a17 / seller_analytics || CG_9af4b32741414df7852d / ai_or_digital_helper	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=68; words=9	M4Q-R2-B001
M4QR2Q00144	ИИ-агент для Wildberries: ответы по продажам, остаткам и отзывам прямо в чате	ии-агент для wildberries: ответы по продажам, остаткам и отзывам прямо в чате	M4QR2U02231 || M4QR2U02232	M4C_CANDIDATE	OZON_WB_OR_MARKETPLACE	CG_3d621831207def21df00 / inventory_supply || CG_c7534bc6596bf677eedf / reviews_support	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=77; words=12	M4Q-R2-B001
M4QR2Q00145	ИИ-агент для продавца Ozon — СуперИнтеллект	ии-агент для продавца ozon — суперинтеллект	M4QR2U02226	M4C_CANDIDATE	OZON_WB_OR_MARKETPLACE	CG_9af4b32741414df7852d / ai_or_digital_helper	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=43; words=6	M4Q-R2-B001
M4QR2Q00146	ИИ-агент для продавца Ozon: ответы по товарам, заказам и финансам прямо в чате	ии-агент для продавца ozon: ответы по товарам, заказам и финансам прямо в чате	M4QR2U02228	M4C_CANDIDATE	OZON_WB_OR_MARKETPLACE	CG_4294202257028af5e983 / reporting_finance	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=78; words=13	M4Q-R2-B001
M4QR2Q00147	ИИ-ассистент для продавцов Ozon: автоматизация рутины селлера в 2025	ии-ассистент для продавцов ozon: автоматизация рутины селлера в 2025	M4QR2U03052 || M4QR2U11626	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_5964b207973296553fb6 / ии ассистент для продавцов ozon автоматизация рутины селлера в 2025	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=68; words=9	M4Q-R2-B001
M4QR2Q00148	ИИ-ассистент для управления бизнесом на Wildberries	ии-ассистент для управления бизнесом на wildberries	M4QR2U04378 || M4QR2U13537	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_ab16499860dce9022949 / ии ассистент для управления бизнесом на wildberries	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=51; words=6	M4Q-R2-B001
M4QR2Q00149	ИИ-ассистент на маркетплейсе: как чат с LLM меняет поиск товаров и что это значит для продавцов	ии-ассистент на маркетплейсе: как чат с llm меняет поиск товаров и что это значит для продавцов	M4QR2U05620 || M4QR2U10353	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_2227bb7089647a0b755b / ии ассистент на маркетплейсе как чат с llm меняет поиск товаров и что это значит для продавцов	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=95; words=16	M4Q-R2-B001
M4QR2Q00150	Интеграция ChatGPT (OpenAI) и Wildberries	интеграция chatgpt (openai) и wildberries	M4QR2U03909 || M4QR2U14514	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_d4df87d64a333e82f620 / интеграция chatgpt openai и wildberries	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=41; words=5	M4Q-R2-B001
M4QR2Q00151	Интеграция Claude AI (Anthropic) и Ozon Seller	интеграция claude ai (anthropic) и ozon seller	M4QR2U03150 || M4QR2U13182	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_9c5292618ddede358966 / интеграция claude ai anthropic и ozon seller	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=46; words=7	M4Q-R2-B001
M4QR2Q00152	Интеграция DeepSeek и Ozon Seller	интеграция deepseek и ozon seller	M4QR2U03185 || M4QR2U12950	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_926223517525fbaa323e / интеграция deepseek и ozon seller	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=33; words=5	M4Q-R2-B001
M4QR2Q00153	Интеграция Gemini AI и Ozon Seller	интеграция gemini ai и ozon seller	M4QR2U03258 || M4QR2U11010	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_3ee18afca4750a016735 / интеграция gemini ai и ozon seller	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=34; words=6	M4Q-R2-B001
M4QR2Q00154	Интеграция Ozon Seller и Алиса AI для бизнеса	интеграция ozon seller и алиса ai для бизнеса	M4QR2U03955 || M4QR2U12913	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_90ea6ce4ec4069d14e1e / интеграция ozon seller и алиса ai для бизнеса	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=45; words=8	M4Q-R2-B001
M4QR2Q00155	Как Wildberries меняет поиск: ИИ-ассистент и новая стратегия SEO для продавцов	как wildberries меняет поиск: ии-ассистент и новая стратегия seo для продавцов	M4QR2U05847 || M4QR2U12877	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_8efad411499f53ace7e1 / как wildberries меняет поиск ии ассистент и новая стратегия seo для продавцов	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=78; words=11	M4Q-R2-B001
M4QR2Q00156	Как анализировать отчет о продажах на Wildberries	как анализировать отчет о продажах на wildberries	M4QR2U04385 || M4QR2U12326	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_788f902873a480ccabb1 / как анализировать отчет о продажах на wildberries	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=49; words=7	M4Q-R2-B001
M4QR2Q00157	Как анализировать продажи на маркетплейсах?	как анализировать продажи на маркетплейсах?	M4QR2U07830 || M4QR2U14739	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_de6dcd2fa85517d67dce / как анализировать продажи на маркетплейсах	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=43; words=5	M4Q-R2-B001
M4QR2Q00158	Как аналитика улучшает продажи на маркетплейсах	как аналитика улучшает продажи на маркетплейсах	M4QR2U04808 || M4QR2U11051	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_408f984b2fe0a0a6e1c1 / как аналитика улучшает продажи на маркетплейсах	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=47; words=6	M4Q-R2-B001
